Jersey,name,Yr,pos,GP,GS,App,GS,ERA,IP,CG,H,R,ER,BB,SO,SHO,BF,P-OAB,2B-A,3B-A,Bk,HR-A,WP,HB,IBB,Inh Run,Inh Run Score,SHA,SFA,Pitches,GO,FO,W,L,SV,KL,pickoffs,season
12,Payton Hutchings,So,P,1,1,1,1,1.50,6.0,0,8,1,1,1,3,0,26,24,2,0,0,0,1,1,0,0,0,0,0,87,8,5,1,0,0,2,0,2022
38,Clayton Johnson,So,P,1,0,1,0,27.00,1.2,0,4,5,5,3,3,0,13,9,2,0,0,0,1,1,0,0,0,0,0,48,0,2,0,0,0,1,0,2022
21,Ryan Cermak,Jr,INF,12,12,1,0,0.00,0.1,0,0,0,0,2,1,0,3,1,0,0,0,0,0,0,0,1,0,0,0,13,0,0,0,0,0,0,0,2022
34,Jared Hart,Sr,P,10,0,10,0,2.16,16.2,0,19,5,4,5,22,0,74,67,2,1,0,1,1,1,0,8,4,0,1,247,13,12,1,0,0,7,0,2022
41,Kolton Scherbenske,Jr,P,9,0,9,0,3.75,12.0,0,5,5,5,10,17,0,51,39,2,0,1,0,3,2,0,6,1,0,0,212,10,7,0,1,0,5,0,2022
40,Eric Kubiatowicz,Jr,P,9,0,9,0,3.86,11.2,0,10,6,5,7,18,0,53,43,4,1,0,0,2,3,0,4,1,0,0,205,8,6,0,1,2,4,0,2022
35,Colin Wyman,Sr,P,6,1,6,1,3.95,13.2,0,12,8,6,4,7,0,57,52,2,0,0,4,0,1,0,5,1,0,0,144,11,20,1,0,0,2,0,2022
51,Derek Salata,Sr,P,5,4,5,4,3.45,28.2,0,28,12,11,7,30,0,118,109,6,1,0,2,1,1,1,0,0,0,1,447,24,26,1,2,0,7,0,2022
31,Keegan Gagliardo,So,P,5,0,5,0,6.75,6.2,0,6,5,5,6,5,0,32,24,3,0,0,0,0,0,1,1,0,1,1,85,7,8,0,1,0,2,0,2022
33,Cameron Mabee,Jr,P,5,0,5,0,1.80,10.0,0,6,2,2,2,8,0,38,33,2,0,0,0,0,2,0,2,0,0,1,143,7,13,2,0,0,2,0,2022
28,Jordan Lussier,Jr,P,4,4,4,4,4.97,12.2,0,9,7,7,10,9,0,57,46,1,0,0,2,4,1,0,0,0,0,0,222,14,14,1,1,0,3,1,2022
37,Justin Foy,Sr,P,4,2,4,2,10.12,2.2,0,3,3,3,1,2,0,12,10,0,0,0,1,0,1,0,2,0,0,0,43,4,1,0,1,0,0,0,2022
43,Sean Sinisko,Sr,P,3,3,3,3,4.30,14.2,0,14,7,7,5,12,0,65,58,4,1,1,2,3,1,0,0,0,0,1,168,16,16,1,1,0,4,0,2022
29,Graham Brunner,Jr,P,2,0,2,0,15.43,2.1,0,6,4,4,1,1,0,16,13,1,0,0,0,0,1,0,2,2,1,0,59,3,2,0,0,0,1,0,2022
38,Mason Burns,So,P,2,0,2,0,13.50,1.1,0,3,2,2,1,2,0,8,7,3,0,0,0,3,0,0,2,2,0,0,18,0,2,0,0,0,1,0,2022
22,Justin Schubert,So,P,1,0,1,0,0.00,2.0,0,0,0,0,2,3,0,7,5,0,0,0,0,0,0,0,0,0,0,0,30,2,0,0,0,0,2,0,2022
25,Nate Davis,Jr,P,1,0,1,0,13.50,2.0,0,3,3,3,3,2,0,12,9,1,0,0,1,0,0,0,0,0,0,0,52,2,2,0,0,0,1,0,2022
32,Trey Krause,Jr,P,1,1,1,1,9.00,1.0,0,1,1,1,2,1,0,6,4,1,0,0,0,0,0,0,0,0,0,0,21,2,0,0,0,0,0,0,2022
51,Matt Zahora,Fr,P,7,0,7,0,4.05,13.1,0,12,7,6,3,10,0,52,47,3,0,1,2,0,1,0,9,1,0,1,105,11,15,1,1,0,3,0,2022
36,Tanner Shears,Sr,P,6,0,6,0,10.50,6.0,0,8,7,7,2,9,0,30,26,2,0,0,2,1,2,0,5,2,0,0,120,5,4,1,2,0,3,0,2022
34,Tyler Ingram,Jr,P,5,5,5,5,3.04,23.2,0,18,10,8,15,19,0,102,83,3,0,1,3,0,2,0,0,0,0,2,358,29,17,0,3,0,3,0,2022
27,Christian Lopez,Sr,P,5,2,5,2,2.30,15.2,0,13,9,4,6,22,0,65,59,3,0,0,4,2,0,1,2,0,0,0,144,16,7,2,1,1,2,0,2022
20,Nate Peterson,So,P,5,5,5,5,4.60,31.1,0,30,18,16,5,32,0,133,122,9,0,1,2,3,2,0,0,0,2,2,410,27,33,1,2,0,11,0,2022
18,Chris Torres,Jr,P,4,1,4,1,8.10,13.1,0,21,13,12,3,9,0,66,60,4,0,1,1,1,2,0,3,1,0,1,61,14,16,0,1,0,7,0,2022
45,Joey Morris,Sr,P,3,0,3,0,13.50,4.2,0,10,7,7,3,2,0,25,21,2,0,0,0,1,0,0,1,0,1,0,91,4,6,0,0,0,0,2,2022
38,Peter Newton,So,P,3,0,3,0,13.50,4.0,0,8,7,6,4,2,0,25,19,0,0,0,2,0,1,0,2,0,0,1,30,3,7,0,0,0,1,0,2022
49,Zak Gould,So,P,2,0,2,0,6.75,2.2,0,6,3,2,0,3,0,13,13,1,0,0,1,0,0,0,2,2,0,0,31,2,2,0,0,0,2,0,2022
31,Sam Menegat,Sr,P,2,2,2,2,1.80,10.0,0,9,2,2,6,12,0,43,36,1,0,0,0,3,0,1,0,0,1,0,91,8,8,0,0,0,5,0,2022
25,Mark Mccabe,Sr,P,2,0,2,0,7.71,2.1,0,3,2,2,2,1,0,11,9,1,0,0,0,0,0,0,2,0,0,0,0,1,4,0,0,0,1,0,2022
29,Alec Schuldt,So,P,2,0,2,0,18.00,2.0,0,4,4,4,1,1,0,11,9,0,0,0,2,0,0,0,0,0,1,0,31,1,4,0,0,0,1,0,2022
16,Seth Higdon,Jr,P,9,0,9,0,3.97,11.1,0,9,5,5,4,10,0,50,44,3,0,0,2,1,2,0,7,5,0,0,174,14,11,1,0,0,2,0,2022
15,Steve Hayward,Jr,P,8,0,8,0,1.80,10.0,0,10,2,2,2,16,0,41,39,2,0,1,1,4,0,0,4,0,0,0,177,10,4,0,0,0,4,0,2022
23,Kaddin Mikulik,Jr,INF,8,0,8,0,6.75,10.2,0,11,8,8,3,9,0,44,40,2,0,0,0,2,1,0,6,1,0,0,174,10,9,0,0,0,3,0,2022
45,Chandler David,Jr,P,8,0,8,0,6.75,10.2,0,7,8,8,5,11,0,45,37,0,1,0,1,0,2,0,4,0,0,1,208,7,14,0,0,3,4,0,2022
29,Reid Hensley,Fr,C,7,6,1,0,0.00,1.0,0,0,0,0,1,3,0,4,3,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,2,0,2022
28,Otto Stacey,Jr,P,6,0,6,0,3.65,12.1,0,10,6,5,7,10,0,52,43,0,0,0,1,1,1,0,7,1,0,1,179,14,8,1,2,0,1,0,2022
34,Carson Rollins,Jr,P,5,3,5,3,6.57,12.1,0,15,10,9,5,12,0,61,53,5,0,0,1,0,3,0,0,0,0,0,216,11,15,0,0,0,4,0,2022
12,Kayden Cassidy,Jr,P,5,4,5,4,9.28,10.2,0,11,11,11,10,13,0,54,42,4,0,0,1,3,1,0,0,0,0,1,204,8,10,0,1,0,5,0,2022
18,Isaiah Zavala,Jr,P,4,4,4,4,10.80,16.2,0,29,22,20,6,15,0,85,77,4,1,0,3,1,2,0,0,0,0,0,294,19,15,1,2,0,2,0,2022
31,Zack May,Sr,P,4,0,4,0,7.36,3.2,0,8,4,3,0,2,0,20,17,2,0,0,1,1,2,0,1,1,0,1,72,5,3,0,0,0,1,0,2022
25,Michael Garza,Sr,P,4,4,4,4,4.37,22.2,0,21,13,11,11,23,0,101,86,5,0,0,2,0,2,0,0,0,1,1,396,22,21,2,2,0,5,1,2022
17,Aaron Celestino,Sr,P,4,2,4,2,4.91,14.2,0,16,10,8,4,11,0,68,60,6,0,0,0,2,4,0,4,0,0,0,231,21,11,3,1,0,2,0,2022
11,Larry Westall,So,P,4,0,4,0,1.93,9.1,0,6,2,2,0,5,0,34,31,0,0,0,1,1,3,0,2,1,0,0,124,9,10,1,0,0,2,0,2022
21,Drew Minter,Sr,OF,1,0,1,0,0.0,0.0,0,3,5,5,2,0,0,5,3,1,0,0,1,0,0,0,2,2,0,0,22,0,0,0,0,0,0,0,2022
29,Ryan Kraft,Fr,P,9,1,9,1,7.47,15.2,0,13,14,13,12,21,0,78,61,2,0,0,0,1,5,0,4,2,0,0,246,17,8,1,1,0,4,0,2022
18,Grant Holderfield,Fr,P,8,0,8,0,3.06,17.2,0,10,7,6,10,23,0,75,64,2,0,0,1,0,1,0,6,0,0,0,227,17,13,0,0,1,11,0,2022
27,Reese Sharp,So,P,7,1,7,1,9.31,19.1,0,21,20,20,14,28,0,93,75,3,0,0,3,5,1,0,9,5,2,1,241,12,17,0,4,0,11,0,2022
45,John-Biagio Modugno,Jr,P,7,4,7,4,9.00,18.0,0,22,21,18,10,14,0,89,73,3,1,0,3,3,4,0,2,0,2,0,196,19,18,0,2,0,3,0,2022
2,Luke Hayden,Fr,P,6,3,6,3,5.62,8.0,0,6,5,5,7,9,0,37,29,3,1,0,1,2,0,0,3,2,0,1,166,5,9,2,0,0,4,0,2022
14,Nathan Stahl,Jr,P,6,1,6,1,6.17,11.2,0,14,8,8,5,15,0,55,46,4,0,0,1,1,2,0,4,3,0,2,160,10,9,0,0,0,3,0,2022
34,Braydon Tucker,Sr,P,6,1,6,1,3.71,17.0,0,17,7,7,10,17,0,80,66,5,0,0,0,1,3,0,2,2,0,1,230,13,20,0,2,0,5,0,2022
44,Bradley Brehmer,Sr,P,6,3,6,3,7.40,20.2,0,19,17,17,10,17,0,95,78,3,0,0,2,3,6,0,3,2,0,1,215,17,25,2,1,0,4,0,2022
41,Ty Bothwell,Jr,P,5,0,5,0,12.79,6.1,0,10,11,9,11,11,0,43,28,4,0,0,1,2,3,0,4,2,1,0,95,4,4,0,1,0,1,0,2022
39,Jack Perkins,Jr,P,5,5,5,5,3.38,26.2,0,14,11,10,14,37,0,112,93,4,1,2,0,5,4,0,0,0,0,1,285,24,17,2,1,0,11,0,2022
31,Jack Walker,So,P,3,1,3,1,4.26,6.1,0,4,3,3,6,5,0,30,23,1,0,0,0,1,1,0,5,1,0,0,60,7,7,1,0,0,1,0,2022
27,Joe Moran,Sr,P,3,0,3,0,38.57,2.1,0,10,10,10,7,2,0,24,17,2,0,0,2,1,0,0,3,3,0,0,37,1,4,0,0,0,1,0,2022
15,David Platt,So,P,2,0,2,0,0.00,2.0,0,2,0,0,2,3,0,10,8,1,0,0,0,0,0,0,0,0,0,0,41,0,3,0,0,0,0,0,2022
20,Sean Ross,Sr,OF,16,14,1,0,0.00,0.1,0,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,1,0,0,0,5,0,1,0,0,0,0,0,2022
29,Joey Hurth,So,P,10,0,10,0,4.80,15.0,0,11,8,8,4,21,0,60,55,3,0,0,3,2,0,2,10,1,1,0,140,13,12,2,1,3,6,0,2022
33,Connor Fenlong,Jr,P,9,0,9,0,9.49,12.1,0,17,13,13,8,9,0,61,52,3,0,0,2,3,1,0,7,5,0,0,169,14,12,0,1,3,2,0,2022
35,Jake Ridgway,Sr,P,6,4,6,4,2.04,17.2,0,16,7,4,7,20,0,77,70,4,0,0,2,2,0,0,4,1,0,0,210,14,17,1,0,0,5,2,2022
42,Lane Miller,Sr,P,5,0,5,0,5.40,5.0,0,5,3,3,2,5,0,21,19,1,0,0,0,0,0,1,2,0,0,0,51,5,4,0,0,0,2,1,2022
34,Matt Jachec,So,P,5,5,5,5,2.38,34.0,0,30,11,9,3,28,0,135,131,4,1,0,2,3,0,0,0,0,0,1,366,43,28,4,1,0,9,1,2022
38,Jose Cabrera,So,P,5,1,5,1,3.24,8.1,0,10,7,3,7,3,0,45,34,1,0,0,0,0,3,0,3,1,0,1,162,4,16,0,0,0,1,0,2022
37,Brennyn Cutts,Fr,P,5,0,5,0,5.14,7.0,0,4,4,4,3,7,0,27,24,2,0,0,1,0,0,0,7,0,0,0,71,4,9,1,1,0,3,0,2022
22,Jared Spencer,Fr,P,5,2,5,2,9.00,11.0,0,18,11,11,5,7,0,56,49,1,1,0,2,1,1,0,1,1,0,1,88,15,10,0,0,0,1,0,2022
30,Jack Parisi,Sr,P,5,4,5,4,7.66,22.1,0,30,22,19,10,33,0,114,97,5,2,0,2,3,6,0,0,0,0,1,313,22,13,2,2,0,8,0,2022
44,Luke Patzner,So,P,5,2,5,2,4.60,15.2,0,17,10,8,5,18,0,73,66,1,1,1,3,1,2,0,2,1,0,0,225,4,25,1,0,1,4,0,2022
43,Raine Richter,Sr,P,3,0,3,0,6.75,5.1,0,6,4,4,6,5,0,27,20,1,1,0,0,1,0,0,3,0,1,0,106,6,4,0,0,0,2,0,2022
45,Matt Gauer,Fr,P,3,0,3,0,3.86,2.1,0,1,1,1,3,4,0,12,7,0,0,0,1,1,1,1,4,3,0,1,50,1,2,0,0,0,0,0,2022
39,Will Goebel,So,P,3,0,3,0,6.75,1.1,0,0,1,1,0,0,0,5,3,0,0,0,0,0,1,0,3,1,0,1,8,2,1,0,1,0,0,0,2022
46,Cameron Holycross,So,P,2,0,2,0,27.00,1.0,0,3,3,3,1,0,0,7,6,0,0,0,0,1,0,0,4,2,0,0,27,2,1,0,0,0,0,0,2022
4,Vincente Mendoza,Sr,OF,15,15,2,2,14.54,4.1,0,10,7,7,5,3,0,29,22,2,0,1,0,0,2,0,0,0,0,0,57,1,7,0,2,0,2,0,2022
31,Jim Kemp,So,INF,9,8,1,0,108.00,0.1,0,1,4,4,2,0,0,5,2,0,0,0,0,0,1,0,0,0,0,0,20,0,1,0,0,0,0,0,2022
43,Joey Kasper,Fr,P,8,0,8,0,9.00,10.0,0,14,12,10,11,9,0,59,46,6,0,0,2,2,2,0,4,4,0,0,149,8,13,0,0,0,2,0,2022
35,Matt Zguro,Fr,P,7,0,7,0,12.86,7.0,0,10,14,10,12,8,0,49,31,2,2,2,0,2,6,0,6,4,0,0,164,2,10,0,0,0,0,0,2022
19,Thomas O'Sullivan,Jr,P,6,0,6,0,15.30,10.0,0,19,17,17,6,10,0,57,46,9,2,0,0,4,2,0,7,4,0,3,108,5,15,0,0,0,2,0,2022
16,Eric Gialloreto,Fr,P,6,0,6,0,27.00,7.1,0,23,26,22,9,8,0,59,47,3,1,0,3,1,2,0,6,3,0,1,177,5,9,0,0,0,4,0,2022
6,Michael Untracht,Sr,P,5,0,5,0,18.41,7.1,0,18,15,15,14,5,0,54,38,4,0,0,2,2,1,1,2,2,0,1,140,7,9,0,0,0,1,0,2022
13,Nick Chiaia,Fr,1B,5,4,5,4,17.47,11.1,0,20,25,22,16,8,0,69,48,7,1,0,3,2,2,0,0,0,1,2,207,11,11,0,4,0,3,0,2022
3,Blake Helmstetter,So,P,5,5,5,5,9.13,22.2,0,44,33,23,8,13,0,128,114,10,4,1,3,0,3,0,0,0,1,2,344,26,27,0,5,0,6,0,2022
9,Loncey Conyers,Jr,1B,5,0,5,0,21.00,6.0,0,10,15,14,11,8,0,40,26,3,2,0,2,1,2,0,6,3,0,1,125,2,7,0,0,0,3,0,2022
34,Paul Sullivan,Sr,P,4,4,4,4,10.12,16.0,0,18,21,18,10,19,0,82,67,4,0,1,3,1,4,0,0,0,1,0,117,17,12,0,4,0,4,0,2022
20,Alex Hunt,So,p,4,0,4,0,13.50,4.2,0,5,7,7,10,8,0,31,19,2,0,0,0,2,2,0,1,1,0,0,61,5,1,0,0,0,1,0,2022
38,Gavin Bates,Jr,P,4,0,4,0,8.10,3.1,0,0,3,3,6,6,0,17,10,0,0,0,0,0,1,0,6,1,0,0,57,3,1,0,0,0,1,0,2022
21,Drew Helmstetter,Sr,P,2,0,2,0,14.29,5.2,0,11,9,9,5,4,0,34,29,3,0,0,2,1,0,0,4,4,0,0,59,6,6,0,0,0,3,0,2022
23,Clark Eder,Jr,P,2,0,2,0,6.00,3.0,0,2,2,2,1,2,0,14,11,0,1,0,0,0,1,0,0,0,0,1,41,1,6,0,0,0,1,0,2022
7,Keaton Anthony,Fr,UT,17,17,1,0,0.00,2.0,0,0,0,0,1,4,0,7,6,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2022
1,Jacob Henderson,So,P,7,0,7,0,2.25,4.0,0,5,2,1,1,7,0,19,15,0,0,0,0,2,2,0,12,6,1,0,65,3,1,0,0,0,4,0,2022
29,Ben Beutel,Sr,P,7,0,7,0,3.00,6.0,0,3,2,2,2,11,0,23,19,1,0,1,0,1,2,1,9,3,0,0,92,4,1,0,0,0,4,2,2022
25,Dylan Nedved,Sr,P,6,1,6,1,2.57,21.0,0,10,8,6,6,25,0,82,68,2,0,0,1,4,6,0,7,1,2,0,280,19,14,1,1,2,7,1,2022
14,Brody Brecht,Fr,P,5,0,5,0,4.50,8.0,0,5,8,4,9,14,0,40,30,0,0,3,0,2,1,0,3,1,0,0,91,6,4,1,2,0,5,0,2022
33,Adam Mazur,So,P,5,5,5,5,3.86,28.0,0,17,14,12,11,33,0,111,100,3,1,0,3,2,0,1,0,0,0,0,276,20,29,2,1,0,6,0,2022
37,Casey Day,So,P,4,0,4,0,0.00,3.1,0,2,1,0,3,4,0,14,11,1,0,0,0,2,0,0,1,0,0,0,57,5,0,0,0,2,0,0,2022
44,Duncan Davitt,Jr,P,4,2,4,2,1.23,7.1,0,4,1,1,2,15,0,29,26,0,0,0,0,1,1,0,0,0,0,0,74,3,4,2,1,0,4,0,2022
27,Ty Langenberg,So,P,4,2,4,2,2.33,19.1,0,15,5,5,5,24,0,79,71,1,0,0,2,1,2,0,2,0,0,1,255,10,23,3,0,0,4,0,2022
47,Will Christophersen,So,P,4,0,4,0,5.87,7.2,0,4,5,5,2,13,0,32,29,0,1,1,0,1,1,0,4,0,0,0,118,6,5,0,2,0,5,0,2022
50,Benjamin Detaeye,So,P,4,0,4,0,12.00,3.0,0,2,4,4,7,7,0,18,11,2,0,0,0,1,0,0,1,1,0,0,47,1,1,0,0,0,2,0,2022
24,Connor Schultz,Sr,P,4,2,4,2,3.65,12.1,0,6,6,5,6,22,0,51,43,0,1,1,1,1,1,0,0,0,0,1,130,6,8,0,0,0,8,0,2022
35,Cam Baumann,Sr,P,4,1,4,1,2.45,3.2,0,4,3,1,6,8,0,24,17,1,0,0,0,3,1,0,1,1,0,0,65,1,2,0,0,0,2,0,2022
20,Marcus Morgan,Fr,P,4,3,4,3,6.55,11.0,0,12,8,8,10,16,0,55,43,0,0,0,2,3,2,0,0,0,0,0,153,8,7,0,0,0,5,0,2022
26,Jared Simpson,Jr,P,3,1,3,1,3.38,5.1,0,6,3,2,3,10,0,25,22,1,0,0,0,0,0,0,1,0,0,0,101,2,4,0,1,0,3,0,2022
34,Luke Llewellyn,So,P,3,0,3,0,0.00,4.0,0,1,0,0,2,2,0,16,13,0,0,0,0,0,1,0,4,0,0,0,60,3,7,0,0,1,0,0,2022
41,Chas Wheatley,Fr,P,3,0,3,0,5.40,3.1,0,4,2,2,3,3,0,16,13,2,0,0,0,0,0,0,0,0,0,0,54,2,4,0,0,0,2,0,2022
22,Tyson James,So,P,1,0,1,0,0.00,1.0,0,0,0,0,2,2,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2022
1,El'Rico Riley,So,UT,20,20,3,0,1.29,7.0,2,5,1,1,0,11,0,27,24,0,0,0,1,1,1,0,2,0,2,0,34,6,4,0,0,0,3,0,2022
6,Colby Guy,Fr,UT,15,12,6,1,3.94,16.0,1,16,7,7,6,17,0,72,61,5,1,0,1,3,2,0,3,2,0,2,96,13,15,1,1,1,3,0,2022
0,Arjun Huerta,Jr,UT,7,3,4,1,5.14,7.0,0,3,4,4,6,11,0,30,24,0,0,0,0,0,0,0,0,0,0,0,94,6,5,1,1,0,4,0,2022
16,Juan Marulanda,Sr,1B,7,5,7,5,2.78,35.2,2,25,15,11,12,39,1,150,130,4,1,0,3,2,6,0,1,0,1,1,287,22,37,3,2,0,12,0,2022
14,Angel Escudero,So,P,7,1,7,1,9.31,9.2,1,12,11,10,12,8,0,58,40,3,0,0,1,2,6,0,9,5,1,1,141,8,12,0,1,0,1,0,2022
28,Erik Gonzales,Fr,P,6,5,6,5,3.10,29.0,1,14,11,10,17,33,0,122,98,2,1,0,0,1,6,0,0,0,1,0,186,23,24,2,2,0,9,2,2022
17,Jesse Caver,Jr,P,6,3,6,3,5.40,18.1,0,17,14,11,14,18,0,88,67,1,2,1,0,4,4,0,2,1,3,0,122,12,20,0,2,0,4,0,2022
18,Keven Franco,So,P,4,0,4,0,10.38,4.1,0,7,8,5,4,4,0,25,19,3,0,0,1,2,0,0,5,1,1,1,87,2,6,0,0,0,1,1,2022
8,Austin Campbell,Jr,P,4,1,4,1,7.50,6.0,1,7,7,5,3,5,0,31,25,1,0,0,0,1,0,0,3,2,2,1,66,7,4,1,0,0,1,0,2022
40,Keyshawn Mays,Jr,P,4,0,4,0,8.10,3.1,0,4,3,3,3,0,0,18,14,1,0,0,0,0,0,0,8,5,0,1,17,2,8,0,0,0,0,0,2022
29,Steven Davila,Sr,P,3,0,2,0,1.93,4.2,0,3,2,1,4,8,0,24,18,0,0,1,0,1,2,0,3,0,0,0,0,2,4,1,0,0,3,0,2022
32,Antonio Valedez,Sr,P,3,0,3,0,6.00,6.0,0,5,4,4,3,7,0,27,21,1,1,0,0,0,2,0,4,0,1,0,95,4,6,0,0,0,1,0,2022
9,Nikelle Galatas,Sr,P,3,3,3,3,4.60,15.2,0,15,8,8,5,14,0,67,60,4,0,0,1,0,1,0,0,0,0,1,70,13,18,1,0,0,1,0,2022
22,Chris Sosa,Fr,P,3,0,3,0,0.00,2.1,1,1,0,0,2,3,0,10,8,0,0,0,0,0,0,0,1,0,0,0,7,1,3,0,0,0,1,0,2022
23,Justin Jordan,Jr,UT,3,0,1,0,0.00,1.0,1,0,0,0,1,2,0,4,3,0,0,0,0,0,0,0,0,0,0,0,19,1,0,0,0,0,0,0,2022
26,Juan Toledo,Fr,P,1,0,1,0,0.00,2.0,0,0,0,0,2,3,0,9,6,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,2022
12,Nick Johnson,Sr,P,1,0,1,0,0.00,0.2,0,1,0,0,1,0,0,5,4,1,0,0,0,0,0,0,3,3,0,0,21,0,2,0,0,0,0,0,2022
21,Tyler Vogel,So,P,10,0,10,0,0.63,14.1,0,9,1,1,7,18,0,59,51,0,0,0,0,2,0,1,8,2,1,0,225,13,10,1,0,6,6,0,2022
41,Parker Murphy,So,P,9,0,9,0,11.57,4.2,0,5,6,6,5,7,0,23,18,1,0,0,0,3,0,0,6,2,0,0,97,4,2,1,1,0,3,0,2022
32,Leighton Alley,Jr,P,8,0,8,0,1.29,7.0,0,7,2,1,3,4,0,30,26,1,0,0,0,1,1,0,10,6,0,0,103,7,7,1,0,0,0,0,2022
38,Blake Barquin,Fr,P,7,0,7,0,1.65,16.1,0,9,3,3,8,15,0,61,51,4,0,0,0,1,2,1,9,2,0,0,229,16,11,1,1,0,4,0,2022
42,Bryce Fisher,So,P,6,0,6,0,1.23,14.2,0,13,4,2,9,12,0,65,53,6,0,1,0,1,3,2,9,2,0,0,229,12,15,1,0,0,3,0,2022
44,Luke Baker,Jr,P,5,0,5,0,11.00,9.0,0,10,11,11,10,9,0,49,34,3,0,0,0,0,4,1,6,6,0,0,184,5,9,0,0,0,2,1,2022
34,Tyler Naumann,Sr,P,5,4,5,4,7.88,16.0,0,22,15,14,10,19,0,81,68,3,0,0,3,3,2,0,2,2,0,1,341,7,21,1,1,0,10,0,2022
16,Christian Graham,Jr,P,5,5,5,5,2.86,22.0,0,11,8,7,12,20,0,93,75,1,0,0,1,4,6,0,0,0,0,0,411,27,15,1,0,0,6,0,2022
6,Mason Adams,Jr,P,5,5,5,5,3.56,30.1,0,26,13,12,8,50,0,126,111,8,0,0,1,2,4,0,0,0,1,2,502,23,14,3,0,0,14,1,2022
24,Michael Darrell-Hicks,Sr,P,5,4,5,4,3.63,22.1,0,22,9,9,4,23,0,90,84,2,0,1,2,0,0,0,0,0,0,2,324,14,26,0,1,0,5,0,2022
29,Jack Carver,So,P,5,0,5,0,1.42,6.1,0,3,1,1,1,9,0,24,21,0,0,0,1,0,1,1,0,0,1,0,87,2,8,0,1,0,4,0,2022
28,Richard Long,Fr,UT,4,0,4,0,3.52,7.2,0,8,3,3,1,2,0,33,30,2,0,0,0,0,1,0,0,0,0,1,93,7,14,1,1,0,0,0,2022
17,Heston Mosely,Jr,P,3,1,3,1,9.00,6.0,0,6,7,6,5,9,0,33,25,1,0,1,1,1,2,0,2,1,1,0,132,3,6,0,1,0,2,0,2022
31,Layton Perry,Fr,P,2,0,2,0,13.50,1.1,0,3,3,2,1,2,0,9,7,1,0,0,0,1,0,0,2,1,1,0,25,1,1,0,1,0,0,0,2022
7,Tommy Allman,Fr,P,1,0,1,0,0.00,1.0,0,1,0,0,0,1,0,4,4,0,0,0,0,0,0,0,0,0,0,0,10,1,1,0,0,0,0,0,2022
25,Jalen Hollins,Fr,P,1,0,1,0,9.00,1.0,0,1,2,1,2,1,0,7,5,0,0,0,0,2,0,0,0,0,0,0,28,2,1,0,0,0,0,0,2022
12,Aj Causey,Fr,INF,9,1,9,0,2.02,13.1,0,11,3,3,3,16,0,56,49,0,0,0,0,0,3,1,10,4,1,0,203,13,9,0,2,3,4,0,2022
29,Dylan Hathcock,Sr,P,7,0,7,0,5.02,14.1,0,17,10,8,5,12,0,65,55,4,0,0,1,0,0,0,9,3,3,2,216,14,15,1,2,0,3,0,2022
44,Jake Peppers,So,P,7,1,7,1,5.14,14.0,0,19,13,8,9,7,0,70,58,4,0,0,0,6,0,0,7,3,2,1,258,19,14,2,1,0,1,0,2022
28,Reid Fagerstrom,So,P,6,3,6,3,6.88,17.0,0,20,13,13,10,23,0,83,72,2,0,0,5,3,1,0,0,0,0,0,323,18,9,0,1,0,2,0,2022
14,Trevor Andrews,Jr,UT,6,0,6,0,7.36,7.1,0,11,6,6,1,3,0,36,32,5,0,0,1,1,2,0,2,1,0,1,117,7,12,0,0,0,2,0,2022
19,Camden Lovrich,So,P,5,5,5,5,2.96,24.1,0,27,11,8,8,13,0,106,92,4,1,0,0,2,3,0,0,0,1,2,407,34,20,1,0,0,5,0,2022
9,Isaiah Magwood,Jr,P,5,2,5,2,2.08,21.2,0,18,5,5,9,24,0,91,77,3,1,0,0,3,3,0,3,1,1,1,358,13,23,2,0,0,8,0,2022
7,Tanner Jones,Fr,P,5,5,5,5,5.66,20.2,0,27,14,13,10,16,0,97,83,6,2,0,6,3,2,0,0,0,1,1,369,13,29,1,2,0,4,1,2022
34,Trey Fortner,Jr,P,4,1,4,1,11.88,8.1,0,15,13,11,4,6,0,43,37,4,1,0,3,0,0,0,1,0,1,1,153,14,4,0,2,0,2,1,2022
33,Blake Bennett,So,P,2,0,2,0,15.43,2.1,0,4,4,4,1,2,0,13,10,3,0,0,0,0,1,0,2,2,0,1,41,2,3,0,0,0,1,0,2022
27,Reese Morrison,So,P,2,0,2,0,32.40,1.2,0,2,6,6,6,1,0,14,5,0,0,0,0,2,2,0,0,0,0,1,60,1,2,0,0,0,1,0,2022
36,Cole Turner,Fr,P,2,0,2,0,0.00,4.2,0,1,0,0,3,4,0,17,14,0,0,0,0,0,0,0,1,0,0,0,64,5,4,0,0,0,1,0,2022
37,Austin Cornelius,Fr,P,2,0,2,0,16.20,1.2,0,5,4,3,1,1,0,12,10,0,0,0,1,1,0,0,2,2,0,1,50,0,4,0,0,0,0,0,2022
22,Caleb Marsh,Jr,P,1,0,1,0,0.00,1.0,0,1,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,10,1,2,0,0,0,0,0,2022
