Jersey,name,Yr,pos,GP,GS,R,AB,H,2B,3B,TB,HR,RBI,BB,HBP,SF,SH,K,OPP DP,CS,Picked,SB,IBB,season
35,Max Carlson,Fr,P,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
14,Will Schroeder,Jr,OF,5,3,4,9,3,1,0,4,0,0,2,0,0,0,4,0,0,0,0,0,2021
0,Michael Oh,Sr,P,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
50,Cannon Pickell,Fr,P,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
47,Brandon Eike,Fr,UT,4,1,0,6,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,2021
31,Joey Lancellotti,Sr,P,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
26,Kyle Mott,Jr,P,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
39,Kyle Blendinger,Sr,P,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
51,Tanner Quick,Fr,P,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
8,Patrick Alvarez,So,3B,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2021
7,Justin Williams,Sr,INF,52,52,36,178,53,10,0,87,8,38,22,5,3,3,38,6,1,1,6,1,2021
9,Dustin Baber,Sr,INF,52,52,34,183,55,4,2,72,3,32,24,0,3,1,22,4,5,0,8,0,2021
32,Cameran Brantley,So,OF,50,48,44,166,46,9,1,72,5,24,46,6,1,1,42,2,2,1,7,0,2021
21,Justin Rodriguez,Sr,OF,50,48,34,160,50,9,0,74,5,43,12,9,3,3,39,2,2,1,14,0,2021
25,Ryne Stanley,Sr,C,49,49,23,138,36,6,0,51,3,23,15,6,4,11,33,0,1,1,2,0,2021
4,Tony Mack,Jr,INF,43,40,25,121,23,4,0,30,1,22,44,4,1,4,19,2,3,2,16,0,2021
2,Camden Williamson,Sr,OF,42,36,22,117,37,4,1,55,4,22,18,6,1,4,14,4,2,0,5,0,2021
3,Zach Mclean,Sr,INF,36,30,17,108,30,8,0,47,3,18,11,0,1,0,21,4,0,0,1,0,2021
5,Alex Reyna,So,INF,33,24,11,83,18,2,0,20,0,6,7,2,0,2,9,2,6,0,4,0,2021
6,Shane Faulk,Sr,OF,31,20,10,64,18,2,0,20,0,4,13,3,0,1,22,1,0,2,10,0,2021
13,Tj Ash,Fr,OF,29,16,8,66,13,2,0,15,0,5,10,0,0,0,22,0,2,0,0,0,2021
35,Grant Tilley,So,INF,29,19,7,67,15,1,0,19,1,7,10,1,1,0,21,0,0,0,0,0,2021
1,Connor Knapp,So,INF,28,16,7,64,12,3,0,18,1,9,8,4,1,0,20,0,0,1,2,0,2021
18,Peyton Winebarger,Jr,P,25,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
23,Evan Gates,Sr,P,22,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
24,Xavier Bussey,Fr,OF,21,16,7,60,14,2,0,19,1,7,3,3,1,1,14,0,3,0,2,0,2021
42,Leon Davidson,Sr,P,21,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2021
38,Daniel Carter,So,P,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
44,Timothy Davila,Sr,P,18,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
20,Trevor Sheehan,Fr,INF,18,16,11,56,15,5,1,28,2,14,7,0,2,0,13,1,0,0,1,0,2021
28,Justin Fox,Sr,P,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
29,Xavier Meachem,Fr,P,15,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
34,Derek Martinez,Fr,P,14,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
39,Logan Griffith,Fr,P,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
14,Justin O'Neal,So,P,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
15,Ethan Chavis,Sr,P,11,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
27,Cole Parks,Sr,P,11,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
33,Michael Johnson,Sr,P,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
43,Isaiah Brewington,Fr,P,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
10,Noah Lea,So,OF,7,0,1,6,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,2021
26,Ian Cawthorne,So,P,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
11,Jeremiah Foster,Jr,P,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
12,Devin Bartley,Jr,C,5,4,2,16,2,1,0,3,0,0,1,0,0,0,9,0,0,0,0,0,2021
19,Trey Fields,So,P,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
31,Alex Bibb,Sr,OF,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2021
17,Cameron Norgren,Jr,INF,47,47,33,164,46,5,0,78,9,36,17,8,4,0,38,1,2,1,6,0,2021
18,Kokko Figuerido,Sr,C,47,47,32,170,57,8,0,80,5,35,20,12,6,6,22,6,4,1,2,0,2021
23,Cort Maynard,Jr,INF,46,46,36,149,42,6,2,70,6,23,28,11,2,5,42,4,2,1,4,0,2021
1,Nick Fajardo,So,OF,46,46,27,127,31,7,0,47,3,23,41,8,0,8,42,2,4,1,3,0,2021
35,Luis Deleon,Jr,INF,46,46,31,168,53,15,4,82,2,31,15,12,3,1,23,5,2,1,8,3,2021
24,Tristan Shea,Jr,OF,39,34,17,122,37,3,0,46,2,20,13,6,1,1,32,4,0,0,2,0,2021
40,Patrick Doran,Jr,1B,38,33,18,112,27,3,0,42,4,17,12,1,0,0,36,0,0,0,0,0,2021
22,Jacob Raby,Sr,OF,34,31,18,100,23,2,1,33,2,22,20,5,3,2,20,1,1,0,3,0,2021
6,Chet Sikes,Fr,C,34,34,21,114,35,7,0,48,2,11,14,5,0,0,34,2,0,0,3,0,2021
36,Kobe Phillips,Jr,C,28,24,17,80,19,7,0,35,3,13,14,2,0,0,31,2,0,0,1,0,2021
19,Justin Bowers,So,1B,25,17,16,49,10,2,0,18,2,8,10,5,0,1,22,0,0,1,0,0,2021
29,Scott Meylan,Jr,P,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
3,Jordan Varela-Payne,So,OF,20,10,8,35,6,0,0,6,0,3,4,3,2,0,15,1,2,0,2,0,2021
16,Caleb Mcroy,So,P,20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
39,Sam Murchison,Fr,P,18,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
20,Ryan Decker,Sr,P,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
14,Chris Krennrich,Jr,P,13,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
9,Ryan Miller,So,P,13,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
31,Shawn Runey,Jr,P,12,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
51,Austin Vernon,Jr,P,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
38,Bryson Hamlet,Fr,P,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
26,Brenton Fisher,Fr,P,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
6,Jonathan Peacock,So,P,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
34,Ahmir Cournier,Fr,INF,8,5,3,20,4,0,0,4,0,4,1,0,0,0,5,0,1,0,0,0,2021
33,Jake Eigner,Jr,P,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
5,Gavyn Byrd,Fr,P,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
10,Daniel Stephens,Fr,INF,6,3,2,14,3,0,0,3,0,2,3,1,0,0,5,0,0,0,1,0,2021
2,Alex Ortiz,So,INF,5,0,1,5,0,0,0,0,0,0,1,0,0,0,2,0,0,0,1,0,2021
30,Parker Kanupp,Fr,P,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
37,Matt Stanley,Fr,P,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
11,Jackson Hartley,So,P,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
24,Luca Tresh,So,UT,56,56,41,229,53,9,1,109,15,43,24,3,2,0,71,5,0,1,1,2,2021
6,Vojtech Mensik,So,INF,56,56,29,201,48,7,1,72,5,24,18,2,0,10,48,3,3,1,11,1,2021
3,Devonte Brown,Jr,OF,56,56,45,202,51,11,0,101,13,40,34,2,2,2,49,4,2,0,4,1,2021
13,Tyler Mcdonough,So,UT,55,55,58,233,79,21,1,147,15,45,33,1,0,0,48,6,4,0,13,0,2021
15,J.T. Jarrett,Jr,INF,55,55,27,195,49,11,1,65,1,23,23,4,1,7,35,0,1,0,3,0,2021
12,Austin Murr,Jr,INF,54,53,54,232,74,16,3,117,7,32,21,2,3,3,40,3,2,1,6,0,2021
1,Terrell Tatum,Jr,OF,53,50,37,186,59,2,2,101,12,36,33,2,1,2,68,3,2,0,16,0,2021
8,Jose Torres,Fr,INF,52,50,31,197,57,12,3,105,10,44,13,4,2,1,39,2,1,1,5,0,2021
14,Jonny Butler,Jr,OF,52,52,54,202,76,12,2,134,14,53,26,6,5,0,45,2,1,2,16,1,2021
34,Evan Justice,Jr,P,24,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
16,Chris Villaman,Fr,P,18,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
23,Matt Willadsen,Fr,P,18,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
19,Dalton Feeney,Jr,P,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
17,Sam Highfill,Fr,P,17,17,0,4,3,0,0,3,0,0,0,0,0,0,1,0,0,1,0,0,2021
2,Noah Soles,Fr,OF,16,7,4,29,6,1,0,7,0,2,5,0,0,0,10,0,0,0,0,0,2021
29,Reid Johnston,Jr,P,16,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
7,Danny Carnazzo,Jr,C,12,3,2,13,1,0,0,1,0,0,1,0,0,0,5,0,0,0,0,0,2021
20,Deangelo Giles,Fr,INF,12,6,0,12,1,0,0,1,0,1,1,1,1,0,8,0,0,0,0,0,2021
32,Coby Ingle,Fr,P,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
18,Andrew Tillery,So,P,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
30,Carson Falsken,Fr,INF,10,2,1,15,3,0,0,3,0,0,1,0,0,0,7,0,0,0,0,0,2021
45,Cooper King,Fr,P,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
36,Garrett Payne,Fr,P,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
11,Eddie Eisert,Fr,INF,7,2,2,9,0,0,0,0,0,0,2,0,0,0,4,1,0,0,0,0,2021
44,Kent Klyman,Sr,P,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
28,Tristan Sipple,Fr,P,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
51,Canaan Silver,Jr,P,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
10,David Harrison,Jr,P,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
43,John Miralia,Fr,P,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
22,Baker Nelson,So,P,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
41,Cameron Arnold,Fr,P,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
37,Logan Bender,Jr,P,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
35,Cameron Cotter,Jr,P,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
12,Ty Kaufman,Fr,INF,48,48,33,188,43,5,1,50,0,25,23,3,0,3,42,5,0,0,1,0,2021
31,Dominic Freeberger,Jr,INF,48,48,33,201,67,12,3,103,6,30,10,7,1,1,17,4,2,2,2,0,2021
10,Brandon Lankford,Sr,INF,47,47,36,176,60,6,0,117,17,43,25,6,3,0,52,3,0,1,5,3,2021
23,Sebastian Dunn,Sr,INF,45,43,17,148,40,4,2,48,0,22,17,5,1,6,24,3,0,1,0,1,2021
6,Chris Troost,Sr,INF,44,32,15,113,13,4,0,17,0,7,15,3,3,2,20,3,0,0,1,1,2021
19,Grayson Preslar,So,INF,43,37,16,114,30,7,1,48,3,15,12,2,1,3,36,1,0,0,0,0,2021
34,Michael Groves,Fr,UT,36,25,10,93,24,2,1,28,0,13,8,0,2,1,27,3,0,0,0,0,2021
29,Wade Chandler,Jr,OF,35,28,16,108,27,4,2,35,0,7,12,0,0,2,35,0,0,0,0,0,2021
11,Cam Johnson,Fr,INF,33,17,9,65,13,1,0,17,1,7,8,3,2,0,19,2,2,0,1,0,2021
7,Mj Lucas,So,C,33,29,18,94,20,3,1,37,4,16,9,1,0,2,24,1,1,0,0,0,2021
14,Kohl Abrams,Fr,INF,32,24,11,88,21,3,0,24,0,14,8,3,1,2,18,2,2,0,0,0,2021
1,Drew Bristow,So,OF,28,6,6,35,7,0,1,9,0,4,4,1,0,1,17,0,0,0,2,0,2021
16,Kole Harris,Sr,UT,25,10,1,7,2,0,0,5,1,1,1,0,0,0,3,0,0,0,0,0,2021
22,Kevin Catrine,Jr,OF,24,7,4,29,3,1,0,4,0,2,1,7,0,0,14,0,0,0,0,0,2021
30,Justin  Honeycutt,Fr,UT,23,6,1,14,3,0,0,3,0,2,1,0,0,1,4,1,0,0,0,0,2021
9,Pj Heintz,Jr,C,22,19,7,69,16,6,0,22,0,9,7,2,1,0,18,2,1,0,0,0,2021
4,Easton Jones,Sr,1B,21,10,8,49,11,4,1,20,1,8,8,0,1,0,19,1,0,0,0,0,2021
26,Trey Jernigan,Sr,P,20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
28,Ethan Tressler,Sr,P,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
24,Jacob Edwards,Jr,P,19,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
13,Jp Perez,Jr,OF,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
2,Fermin Osio,So,INF,17,4,6,23,7,3,1,12,0,1,2,1,0,1,7,1,0,0,0,0,2021
35,Blake Little,So,P,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
20,Brett Johnson,Fr,P,15,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
18,Ryan Douglas,So,P,14,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
27,Caleb Cross,Fr,P,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
47,Gino Marra,So,P,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
25,Chris  Banks,Sr,P,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
33,Isaac Gonzales,Fr,P,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
36,Zeus Ponder,Fr,P,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
3,Will Barbour,Sr,INF,9,5,1,16,3,1,0,4,0,0,1,0,0,0,3,0,0,0,0,0,2021
45,Dawson Salter,Fr,P,9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
15,Jay Allmer,Fr,P,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
40,Bryce Fisher,Fr,P,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
17,Ryan Stalker,So,P,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
6,Jack Dragum,So,INF,61,61,32,205,59,8,0,88,7,27,27,1,3,2,30,6,1,2,2,0,2021
12,Aaron Mckeithan,So,C,61,59,35,180,50,12,0,71,3,24,26,12,3,0,20,12,1,1,2,0,2021
9,Craig Keuchel,Jr,C,60,43,34,169,42,10,0,67,5,24,12,5,2,1,34,1,1,0,7,0,2021
14,Austin Knight,So,INF,60,60,59,234,80,29,1,144,11,63,15,8,2,1,49,2,0,0,13,0,2021
18,Will Butcher,Fr,INF,58,43,30,180,59,8,0,91,8,40,14,4,3,0,45,2,2,2,4,0,2021
23,Lujames Groover Iii,Fr,INF,54,50,29,188,66,14,0,92,4,38,11,1,5,0,22,4,2,2,0,0,2021
2,Carson Johnson,Sr,INF,50,48,44,179,52,11,1,77,4,29,24,9,2,0,33,2,5,3,7,0,2021
17,Todd Elwood,Sr,INF,49,41,32,138,37,6,0,43,0,16,17,2,1,1,30,3,1,1,13,0,2021
33,Jake Cunningham,Fr,OF,40,30,15,104,23,5,1,36,2,14,8,0,0,2,23,2,1,0,6,0,2021
24,David Mccabe,Fr,INF,37,34,28,130,44,9,0,95,14,35,14,1,1,0,36,1,0,0,1,2,2021
16,Nate Furman,Fr,INF,36,27,26,93,28,7,2,42,1,24,22,0,1,4,15,2,2,0,1,0,2021
22,Dominic Pilolli,Fr,OF,29,27,25,95,26,5,2,47,4,22,16,3,0,0,36,2,1,1,9,0,2021
38,Jackson Boss,Jr,P,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
54,Spencer Giesting,Fr,P,27,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
45,Hunter Baker,So,OF,27,13,9,42,9,1,2,17,1,8,6,1,1,0,18,0,0,0,2,0,2021
30,Trae Starnes,Jr,P,24,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
27,Christian Lothes,Fr,P,21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
32,Andrew Lindsey,So,P,20,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
44,Jacob Whitley,Jr,C,19,2,8,23,12,3,0,18,1,5,0,0,2,0,3,1,0,0,0,0,2021
26,Austin Marozas,So,P,16,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
19,Bryce Mcgowan,So,P,16,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
50,Casey Bargo,So,P,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
41,Matt Brooks,Jr,P,15,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
1,Parker Stinnett,So,OF,14,0,6,7,0,0,0,0,0,1,0,0,0,0,4,0,0,0,1,0,2021
53,Gus Hughes,Fr,P,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
29,Nick Turnbull,Sr,P,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
36,Rafi Vazquez,Sr,INF,13,10,3,24,5,2,0,10,1,3,6,0,0,0,10,0,0,0,0,0,2021
51,Kolton Scherbenske,So,P,12,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
43,Hale Sims,So,P,12,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
34,Ryan Czanstkowski,Sr,P,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
48,Sam Grace,So,P,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
13,Thomas Caufield,So,INF,5,1,2,6,2,0,0,2,0,1,0,0,0,0,4,0,0,0,0,0,2021
57,Zach Zedalis,So,P,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
35,Will Palinkas,So,P,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
56,Tyler Parks,Fr,P,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
28,Justin Offschanka,So,P,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
1,Corey Rosier,So,OF,52,52,59,212,75,9,4,128,12,51,25,8,4,0,28,0,6,0,17,4,2021
29,Pres Cavenaugh,Fr,OF,52,52,35,178,41,11,0,76,8,36,35,7,3,1,52,0,2,1,10,0,2021
18,Hogan Windish,So,INF,52,52,42,186,52,12,3,100,10,51,25,21,2,0,64,4,3,0,4,0,2021
6,Josh Madole,Sr,1B,49,49,36,181,55,6,1,78,5,33,30,7,5,1,26,2,1,0,2,0,2021
2,Zack Budzik,So,INF,48,47,32,174,45,7,3,64,2,30,17,2,6,1,34,1,2,1,16,0,2021
21,Greg Hardison,So,INF,44,44,31,170,53,15,1,79,3,36,19,5,4,1,34,1,1,0,0,0,2021
5,Daniel Cerda,So,INF,40,35,23,107,23,3,0,26,0,17,12,3,1,5,33,0,2,1,9,0,2021
17,Sam Koruschak,Jr,INF,37,22,10,88,21,1,0,22,0,7,7,0,1,1,21,5,0,0,1,0,2021
20,Dallas Callahan,So,C,32,26,18,78,14,3,0,20,1,9,21,2,0,3,26,1,1,1,2,0,2021
35,Spencer Smith,Sr,C,30,25,15,95,22,6,1,33,1,13,8,2,1,0,24,3,1,1,1,0,2021
15,Robbie O'Neal,Fr,C,29,19,8,69,19,3,0,22,0,7,9,1,0,0,19,1,1,1,0,0,2021
25,David Flores,Sr,OF,28,19,9,71,15,4,1,24,1,7,8,1,3,0,25,0,0,0,0,1,2021
7,Jack Voigt,Sr,P,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
8,Brad Bott,Fr,OF,26,4,11,24,6,3,0,9,0,5,1,3,0,0,6,0,1,0,0,0,2021
4,Grant Jarman,Fr,INF,23,8,4,38,6,0,0,6,0,4,7,0,1,1,12,1,0,0,1,0,2021
14,Brandon Stephens,Sr,INF,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
3,Coleman Sawyer,Jr,UT,22,7,6,30,6,1,0,10,1,6,4,0,0,1,8,0,2,1,2,0,2021
34,Kross Robinson,Jr,P,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
38,Austin Parsley,Jr,P,20,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2021
37,Price King,So,P,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
19,Matt Kemp,Fr,INF,19,4,3,17,1,0,0,1,0,2,4,1,0,0,8,0,0,0,0,0,2021
24,Jacob Curry,Jr,P,16,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
30,Brendan Collins,So,P,16,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
16,Austin Koehn,So,P,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
33,Jared Mathewson,Jr,P,15,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
36,Alex Hoppe,Jr,P,14,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
22,Israel Cordero,Jr,P,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
48,Zack Mallia,Fr,P,10,1,1,11,2,0,0,5,1,1,0,0,0,0,6,0,0,0,0,0,2021
12,Tom Grose,Fr,INF,9,2,3,10,2,0,0,2,0,0,4,0,0,0,2,0,0,0,0,0,2021
31,Jake Wolf,So,P,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
13,Ryan Rouse,Fr,P,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
9,Phillip Sanderson,Jr,P,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
10,Brooks Baldwin,Jr,INF,54,54,49,243,79,11,3,141,15,45,9,2,1,3,39,7,6,1,11,2,2021
43,Kip Brandenburg,Jr,OF,54,54,42,194,58,15,1,87,4,26,30,3,2,1,49,8,1,0,5,0,2021
2,Taber Mongero,So,INF,54,54,27,166,51,5,1,61,1,29,22,4,3,10,20,2,2,0,1,0,2021
8,Cole Weiss,Sr,INF,53,52,36,201,58,9,1,87,6,40,26,2,3,5,49,7,1,0,8,2,2021
15,Matt Suggs,Jr,C,51,51,33,185,53,12,1,100,11,38,23,13,0,0,50,4,1,1,2,0,2021
18,Dillon Lifrieri,So,OF,50,48,27,167,51,7,2,68,2,27,13,1,2,1,28,2,2,1,5,0,2021
6,Jac Croom,So,INF,49,46,33,183,42,4,1,51,1,18,13,4,2,1,35,4,0,0,7,0,2021
22,Noah Bridges,Sr,OF,47,43,30,160,38,4,1,65,7,27,11,5,1,4,63,1,3,1,12,0,2021
1,Trevor Marsh,So,OF,43,28,22,112,29,2,2,44,3,15,16,1,1,3,32,1,2,0,3,0,2021
25,Ron Evans,So,INF,25,17,12,53,13,4,0,20,1,4,5,1,1,0,22,1,0,0,2,0,2021
44,Hunter Hodges,Fr,P,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
4,Kevin Pitarra,So,C,22,14,6,50,8,1,0,9,0,5,5,1,0,2,8,0,1,0,0,0,2021
11,Jack Howell,Fr,INF,21,8,7,33,11,1,0,12,0,3,8,0,2,2,5,1,0,0,1,0,2021
35,Adam Smith,Jr,INF,20,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
5,Noah Liles,Sr,OF,20,3,3,31,5,0,0,8,1,4,0,0,0,1,11,0,0,0,0,0,2021
39,Cole Benton,So,P,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
23,Ethan Chenault,Fr,P,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
12,Luke Gesell,Sr,INF,16,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
14,Landon Roupp,Sr,P,16,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
33,Breydan Gorham,Sr,P,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
20,Chris Thorburn,Jr,OF,15,3,5,25,8,2,0,10,0,9,3,3,0,0,5,1,0,0,1,0,2021
45,Jacob Shafer,Fr,P,14,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
