Jersey,name,Yr,pos,GP,GS,R,AB,H,2B,3B,TB,HR,RBI,BB,HBP,SF,SH,K,OPP DP,CS,Picked,SB,IBB,season
38,Mason Fitzpatrick,Sr,P,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022
28,Jd Greeley,Fr,INF,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022
37,Frankie Hernandez Jr.,So,OF,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2022
39,Matt Choi,So,P,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022
9,Ryley Preece,So,INF,19,19,19,66,18,1,1,36,5,11,18,2,0,1,17,1,1,1,2,0,2022
34,Alex Jacobs,Sr,UT,19,19,14,66,23,5,1,33,1,9,12,1,3,1,12,0,3,0,3,0,2022
16,Cole Becker,So,INF,19,19,9,57,16,7,1,28,1,6,4,0,1,3,17,0,1,0,1,0,2022
30,Jackson Feltner,So,INF,19,19,15,74,27,7,0,46,4,18,8,3,1,0,18,1,1,0,0,0,2022
2,Nick Gooden,Sr,INF,18,15,12,54,17,4,0,27,2,6,5,3,0,1,11,0,0,0,4,0,2022
3,Ashton Roy,Sr,INF,18,16,7,47,8,1,0,15,2,13,6,3,1,0,12,3,1,0,0,0,2022
20,Brody Shoupe,Sr,C,17,12,4,43,8,3,0,14,1,7,5,1,0,1,13,0,1,0,1,0,2022
13,Chase Vinson,Jr,UT,17,15,7,50,11,2,0,19,2,7,9,2,0,1,13,3,0,0,3,0,2022
19,Roman Kuntz,So,OF,16,15,11,62,19,2,0,30,3,10,3,1,0,0,19,0,1,0,1,0,2022
35,Jarrett Miller,Sr,P,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022
23,Jacob Ferry,So,OF,10,4,0,17,1,0,0,1,0,2,3,1,1,0,8,1,1,0,0,0,2022
8,Logan  Castleman,So,OF,10,2,3,11,3,1,0,4,0,1,3,0,0,0,6,0,0,0,0,0,2022
7,Logan Goodnight,Sr,OF,10,2,1,16,3,1,0,4,0,1,0,0,0,0,5,1,0,0,0,0,2022
26,John Bakke,Sr,P,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022
25,John Sherman,Sr,P,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022
17,Andrew Crumbley,So,P,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022
38,Max  Power,Jr,INF,8,2,1,11,1,0,0,4,1,1,0,0,0,0,7,0,0,0,0,0,2022
4,Bryson  Stripling,Fr,C,7,7,2,16,2,1,0,3,0,1,3,0,0,1,6,0,0,0,0,0,2022
29,Grant Herron,So,P,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022
10,Joe Rotkis,Jr,P,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022
12,Isaias Guzman,Jr,INF,6,5,1,13,4,0,0,4,0,2,1,1,0,0,5,0,0,0,0,0,2022
15,Trevor  Callahan,Fr,P,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022
6,Alex Kafka,Sr,P,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022
22,Matt Bettio,Jr,P,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022
1,Luke Helton,Jr,P,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022
37,Ethan Young,Jr,P,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022
5,Sam Replogle,So,p,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022
27,Zach Miller,Jr,P,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022
40,Will Grimmett,Fr,P,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022
14,Bryce Ray,Sr,OF,3,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,2022
18,Carter Sakamoto,Jr,C,3,0,0,0,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,2022
46,Branden  Blakenship,Jr,P,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022
22,Tristan Mcalister,Jr,OF,15,15,9,51,11,3,0,14,0,6,12,1,0,4,10,3,2,0,6,0,2022
6,Thomas Bramley,Sr,C,15,15,13,54,19,1,1,40,6,17,12,0,1,0,7,1,0,0,1,0,2022
8,Shane Wockley,So,INF,15,13,6,40,9,2,0,14,1,6,5,1,1,1,16,0,0,1,0,0,2022
27,Brady Drawbaugh,Jr,OF,15,15,7,56,9,0,1,11,0,4,7,0,0,1,19,3,1,0,1,0,2022
14,Tyler Grodell,Jr,UT,15,15,4,53,14,3,0,17,0,5,9,1,0,1,9,1,1,0,4,0,2022
18,Ryan Fisher,Sr,UT,13,12,7,44,8,1,0,9,0,3,8,0,0,0,10,0,0,2,3,0,2022
20,Tyler Long,So,UT,12,12,8,40,10,3,0,13,0,5,2,4,1,2,9,0,0,0,2,0,2022
33,Nick Fleming,Fr,OF,12,5,0,28,4,2,0,6,0,4,2,1,0,0,8,0,0,0,0,0,2022
29,Aiden Tierney,So,OF,9,9,7,24,7,1,0,8,0,2,8,2,0,1,7,0,0,0,3,0,2022
28,Danny  Salisbury,Fr,UT,8,6,3,16,2,0,0,2,0,0,5,0,0,0,8,0,0,0,0,0,2022
15,Kai Cummings,So,UT,8,2,2,8,1,0,0,1,0,0,1,0,0,2,2,0,0,0,0,0,2022
5,Jake Maske,So,OF,8,1,0,8,1,0,0,1,0,0,0,1,0,0,5,0,0,0,0,0,2022
3,Matt Mctighe,Jr,OF,8,1,1,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2022
2,Hunter Hebert,Jr,INF,7,7,4,23,7,1,0,8,0,4,4,0,0,0,5,0,2,0,1,0,2022
32,Connor Buggy,So,C,7,3,2,12,1,0,0,1,0,0,1,1,0,0,5,0,0,0,0,0,2022
26,Giovanni Calamia,Fr,UT,5,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2022
30,Jason Rivera,Fr,UT,5,1,0,12,2,0,0,2,0,1,1,0,0,0,6,0,0,1,0,0,2022
25,Max Moore,So,P,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022
39,Blake Beal,Jr,P,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022
4,Efrain  Jr. Correa,So,C,4,3,0,5,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,2022
24,Ryan Florio,Sr,P,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022
19,Bryant Shives,Sr,INF,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022
9,Jake Andrews,So,P,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022
1,Brett Midkiff,Jr,P,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022
31,Nick Breznak,Jr,P,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022
36,Steve Schenning,Fr,P,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022
17,Cooper Adams,Sr,P,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022
40,Isaac Van Meter,Fr,P,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022
11,Derek Huff,Jr,P,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022
13,Luke Pryor,Jr,P,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022
23,Ryan Ament,So,P,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022
12,Cooper Hoffman,Fr,P,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022
21,Seth Gardner,Jr,OF,19,18,16,65,19,5,0,30,2,20,8,3,0,1,15,0,0,1,2,0,2022
11,Bryson Bloomer,Sr,INF,19,19,15,72,17,3,0,20,0,14,14,2,0,0,19,2,0,1,11,0,2022
3,Drew Vogel,So,INF,18,18,19,64,20,6,2,30,0,12,10,3,2,0,12,1,0,0,2,0,2022
7,Brennan Mccullough,Jr,OF,17,17,16,57,12,3,0,24,3,10,10,1,1,0,21,0,1,0,5,0,2022
19,Jake Slunder,Sr,OF,17,17,16,75,24,2,4,34,0,11,7,0,1,0,22,1,1,1,5,3,2022
2,Jordan Holly,Sr,INF,16,15,10,50,18,5,0,23,0,9,8,0,1,1,8,0,1,0,5,0,2022
4,Alex Crump,Sr,C,15,12,14,44,10,5,1,20,1,6,10,4,0,1,13,2,1,0,2,0,2022
17,Jacob Pennington,So,INF,15,10,11,35,14,2,1,24,2,7,11,0,0,0,7,0,0,0,3,0,2022
33,Parker Estes,So,INF,14,9,8,27,7,0,1,12,1,7,10,1,1,0,10,0,1,0,0,0,2022
8,Carson Garner,Fr,INF,13,10,8,42,12,0,0,18,2,11,2,0,0,0,14,0,0,0,1,0,2022
5,Cade Sammons,Jr,OF,13,11,7,44,9,0,0,9,0,11,6,4,1,0,13,2,0,0,2,0,2022
1,Riley Hawthorne,So,INF,12,5,6,24,6,1,0,7,0,2,1,1,1,0,3,1,0,0,0,0,2022
30,Alec Whaley,Sr,P,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022
24,Weston Schad,Jr,INF,7,2,0,12,1,0,0,1,0,1,1,0,0,0,6,0,0,0,0,0,2022
35,Blake Hale,Fr,C,6,4,1,11,5,1,0,6,0,2,5,0,0,0,1,0,0,0,0,0,2022
44,John Orberson,Fr,OF,6,1,1,5,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,2022
31,Jordyn Naranjo,So,P,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022
41,Ryan Fender,So,P,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022
15,Cayden Shaver,So,C,6,3,1,8,0,0,0,0,0,1,3,0,0,0,7,0,1,0,0,0,2022
20,Alex Jarrell,Jr,P,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022
43,Allen Roulette,So,P,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022
40,Cade Vernon,So,P,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022
22,Shane Burns,Jr,P,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022
32,Hayden Wynja,Jr,P,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022
6,Cade Killingsworth,Jr,P,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022
23,Adrien Reese,Sr,P,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022
31,Matt Boynton,So,P,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022
13,Dillon Masters,Fr,P,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022
16,Jake Lynch,So,P,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022
14,Malik Pogue,So,P,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022
29,Spencer Keylon,Jr,P,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022
10,Eduardo Diaz,So,INF,19,19,10,69,15,3,1,20,0,5,9,2,0,4,7,0,0,0,0,0,2022
1,Logan Keller,So,INF,19,19,8,72,17,1,1,23,1,5,6,3,0,0,8,2,1,0,1,1,2022
26,Christian Policelli,Sr,C,19,19,13,70,28,6,1,42,2,13,5,7,0,0,3,0,1,0,5,0,2022
17,Zach Stevens,Sr,INF,19,19,5,56,12,1,2,17,0,8,12,5,1,0,21,0,0,0,0,0,2022
19,Ivan Aguirre,Fr,INF,18,16,4,38,11,0,1,13,0,3,7,1,0,0,10,0,0,0,0,0,2022
33,Alex Smith,Jr,C,17,15,8,50,13,1,1,22,2,9,5,2,0,0,8,1,0,0,1,0,2022
9,Colin Smith,Jr,INF,17,16,6,58,13,1,0,20,2,11,3,0,1,0,16,1,0,1,1,0,2022
22,Zane Raba,So,OF,16,16,6,54,7,2,1,14,1,5,5,0,0,1,19,0,0,0,1,0,2022
8,Nick Burch,Jr,OF,14,4,2,18,2,1,0,3,0,0,1,0,0,0,8,0,0,0,1,0,2022
4,Joe Simourian,Sr,OF,13,10,6,29,3,1,0,4,0,4,10,0,0,2,5,2,0,0,0,0,2022
2,Hudson Lehnertz,So,INF,13,5,4,29,9,2,0,11,0,3,4,3,0,0,4,0,1,1,1,0,2022
5,Kyle Rausch,Jr,OF,12,10,4,30,9,2,0,14,1,2,5,1,0,0,5,1,0,0,1,0,2022
3,Kiel Brenczewski,Jr,C,9,3,1,12,1,1,0,2,0,0,3,0,0,0,4,1,0,0,0,0,2022
37,Nolan Jorgenson,So,P,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022
45,Landon  Kruer,Fr,P,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022
30,Colin Jones,Sr,P,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022
28,Trent Topping,Sr,P,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022
13,Zach Ward,So,P,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022
31,Owen Beisty,Fr,P,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022
29,Liam Golden,Fr,P,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022
25,Owen Archer,Fr,P,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022
20,Matthew Shirah,So,P,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022
48,Tanner Wade,Fr,P,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022
42,Reece Early,Jr,P,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022
11,Anthony Fiallo,So,OF,4,0,0,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2022
36,Zach Powers,So,P,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022
21,Nate Mitchell,Jr,P,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022
16,Dalton Jackson,Sr,OF,3,0,1,3,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,2022
38,Thomas Russell,Jr,P,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022
18,Thomas Joseph,Fr,OF,2,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2022
6,Brendan Munnelly,Fr,INF,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022
32,Brian Furey,So,C,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2022
7,Ricky Rushton,Fr,INF,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022
16,Griffin Everitt,Sr,C,19,19,14,70,23,3,1,43,5,17,7,2,1,0,19,2,1,1,1,1,2022
4,Max Anderson,So,INF,19,19,13,77,21,3,2,28,0,7,3,2,0,0,7,3,1,0,1,0,2022
10,Leighton Banjoff,Jr,INF,19,15,7,56,12,3,0,15,0,5,12,1,1,0,20,0,0,1,3,0,2022
14,Brice Matthews,So,OF,18,18,15,61,17,6,0,29,2,9,7,2,2,2,23,0,0,0,8,0,2022
21,Luke Sartori,Jr,OF,17,8,4,27,5,0,0,5,0,3,4,1,0,0,6,0,0,0,2,0,2022
13,Cam Chick,Sr,INF,16,14,7,46,8,0,0,14,2,6,9,2,1,0,21,0,1,0,1,1,2022
20,Core Jackson,Fr,INF,15,11,6,39,7,4,1,16,1,9,2,0,1,4,7,0,0,1,1,0,2022
1,Luke Jessen,Fr,OF,15,12,8,46,13,1,0,14,0,3,5,2,0,0,16,2,2,0,0,0,2022
18,Garrett Anglim,So,OF,15,11,2,39,13,3,2,20,0,4,3,3,0,0,9,1,1,0,1,0,2022
9,Efry Cervantes,Sr,INF,14,14,4,43,8,1,0,12,1,5,1,3,1,3,9,0,0,0,0,0,2022
34,Colby Gomes,Sr,P,13,11,6,38,11,3,0,17,1,4,1,1,1,0,14,1,0,0,0,0,2022
11,Jack Steil,So,INF,12,5,1,23,5,0,0,5,0,4,2,0,2,0,6,0,0,0,0,0,2022
5,Josh Caron,Fr,INF,11,11,6,37,7,1,0,8,0,5,5,2,1,0,10,2,0,0,1,0,2022
38,Emmett Olson,So,P,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022
44,Gabe Swansen,Fr,INF,8,3,1,12,1,0,0,1,0,0,2,0,0,0,2,1,0,0,0,0,2022
51,Mason Ornelas,Jr,P,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022
41,Tyler Martin,Sr,P,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022
32,Cj Hood,Fr,P,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022
8,Shay Schanaman,Sr,P,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022
49,Dawson Mccarville,Sr,P,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022
17,Tyler Palmer,So,OF,5,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2,0,2022
19,Kyle Perry,Sr,P,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022
28,Koty Frank,Sr,P,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022
48,Ethan Bradford,Jr,P,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022
12,Braxton Bragg,Jr,P,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022
37,Chandler Benson,Fr,P,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022
33,Jackson Brockett,Fr,P,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022
39,Corbin Hawkins,Fr,P,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022
25,Drew Christo,Fr,P,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022
36,Quinn Mason,Jr,P,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022
43,Jaxon Jelkin,Fr,P,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022
47,Nick Wimmers,Jr,C,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022
26,Drew Wessel,So,C,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022
27,Jake Bunz,Sr,P,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022
40,Caleb Feekin,Jr,P,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022
29,Mike Boeve,So,1B,19,19,22,69,26,10,0,48,4,13,14,8,0,0,10,0,1,1,5,3,2022
9,Grant Goldston,Sr,OF,19,18,8,65,18,3,0,24,1,6,10,3,0,0,22,0,2,0,1,0,2022
16,Devin  Hurdle,So,INF,18,18,8,70,16,3,0,25,2,16,8,0,1,0,24,2,0,0,1,1,2022
19,Jack Lombardi,Sr,INF,18,18,8,62,18,5,1,28,1,8,6,0,0,2,23,0,1,0,3,0,2022
25,Eddie Satisky,Sr,INF,17,17,10,58,16,1,0,17,0,6,10,3,1,1,11,2,0,0,0,0,2022
2,Harrison Denk,Sr,OF,17,17,10,57,11,1,0,12,0,3,14,3,0,2,14,1,0,0,3,0,2022
7,Noah Greise,So,INF,16,15,5,54,15,5,0,20,0,11,11,0,0,0,12,0,0,0,0,0,2022
4,Eduardo Rosario,Jr,C,16,13,4,47,9,3,0,15,1,8,8,1,1,0,12,0,0,0,0,0,2022
24,Cam Frederick,So,INF,15,12,9,45,7,2,0,12,1,6,5,1,2,1,12,1,0,0,5,0,2022
3,Drew  Reetz,So,INF,10,6,4,25,5,1,0,9,1,2,5,0,0,0,11,0,0,0,0,0,2022
5,Tyson Gerdes,So,OF,10,2,1,15,1,0,0,1,0,0,2,0,0,0,9,1,1,0,0,0,2022
22,Garrett Kennedy,So,OF,8,1,1,8,0,0,0,0,0,1,1,0,0,0,4,0,0,0,2,0,2022
34,Matt  Baughn,So,C,8,5,0,16,3,0,0,3,0,0,3,0,0,0,6,0,0,0,0,0,2022
28,Will Reetz,So,UT,8,1,1,10,1,0,0,1,0,0,1,0,0,0,7,0,0,0,0,0,2022
8,Will Hanafan,Sr,OF,7,5,3,20,3,0,0,3,0,0,0,0,0,1,8,0,0,0,2,0,2022
13,Jarrett Blunt,Jr,1B,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022
23,Jackson Gordon,Jr,P,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022
33,Joey Machado,Sr,P,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022
11,Tanner Howe,Sr,P,6,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2022
12,Cam Fowler,Sr,P,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022
14,Wyatt Sellers,Jr,P,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022
1,Mark Timmins,Sr,P,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022
30,Charlie Bell,So,P,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022
15,Jaxson Simmerman,So,C,5,3,2,12,1,0,0,4,1,1,0,0,0,1,2,0,0,0,0,0,2022
18,Rece Snyder,So,P,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022
37,Caleb Riedel,So,P,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022
6,Harrison Kreiling,So,P,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022
21,Tyler Mattingley,So,P,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022
45,Parker Weddle,So,P,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022
10,Easton Smith,Sr,P,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022
20,Brady Posch,Jr,P,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022
35,Sid Demayo,So,UT,3,0,1,2,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,2022
27,Drew Hmielewski,Sr,OF,3,1,2,3,1,0,0,4,1,1,1,1,0,0,2,0,0,0,0,0,2022
38,Cooper Prosoki,So,P,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022
41,Tanner Olmstead,So,P,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022
25,Truitt Luth,So,P,1,0,0,3,1,0,0,1,0,1,0,0,0,0,2,0,0,0,0,0,2022
7,Jacob Stinson,So,OF,17,17,13,64,23,4,0,30,1,10,12,5,1,1,13,0,3,1,6,0,2022
1,Tyler Bosetti,Sr,INF,17,16,16,71,17,4,0,24,1,10,8,1,1,1,18,2,0,0,4,0,2022
8,Joshua Zamora,Sr,INF,17,17,19,65,25,6,0,52,7,21,12,3,1,0,10,1,0,1,0,1,2022
10,Dario Gomez,Jr,OF,17,17,15,73,21,5,1,34,2,17,6,4,1,0,12,1,1,1,2,0,2022
4,Pat Caulfield,Sr,OF,17,17,15,68,23,5,1,30,0,16,9,5,1,0,8,0,2,2,6,0,2022
21,Matt Clayton,Jr,C,16,16,8,65,12,3,0,24,3,15,4,3,1,0,19,2,0,0,0,1,2022
24,Landon Wallace,So,C,13,9,11,35,10,1,0,17,2,6,7,4,0,2,13,1,0,0,0,0,2022
6,Ryan Jackson,So,2B,11,9,8,34,13,1,0,17,1,6,8,1,1,1,4,0,0,0,0,0,2022
20,Anthony Flores,Sr,OF,10,7,6,32,8,1,0,12,1,7,1,2,0,0,5,0,0,0,1,0,2022
16,Cameron Jowaiszas,Jr,UT,9,6,2,26,5,2,0,7,0,1,0,0,0,1,10,0,0,0,0,0,2022
49,Russell Hicks,So,P,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022
3,Peter Mendazona,Jr,SS,8,8,5,26,5,3,0,8,0,5,2,1,0,0,8,1,0,0,0,0,2022
28,Josh Catacutan,So,OF,7,3,4,14,4,0,0,4,0,0,3,0,0,0,2,0,1,0,1,0,2022
46,Jacob Gebb,So,P,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022
26,Casey Burfield,So,P,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022
45,Tyler Cochran,Sr,P,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022
55,Peyton Stumbo,So,SS,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022
48,Jaxon Woodhouse,Jr,1B,5,1,3,5,3,1,0,7,1,4,1,1,0,0,1,0,0,0,0,0,2022
9,Kade Morris,So,P,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022
14,Cam Walty,So,P,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022
47,Dawson Martin,So,UT,5,4,4,12,4,1,0,5,0,3,5,0,0,0,4,0,0,0,0,0,2022
33,Joshua Romero,Jr,C,5,2,0,6,0,0,0,0,0,0,2,0,0,0,2,1,0,0,0,0,2022
27,Boon Fay,Fr,P,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022
5,Lance Kelly,Jr,UT,4,4,2,9,4,0,0,10,2,4,3,0,0,0,3,0,0,2,0,0,2022
29,Alejandro Murillo,Jr,P,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022
37,Jacob Biesterfeld,Jr,P,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022
22,Nathan Rohlicek,Fr,P,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022
43,Nathan Maas,Fr,P,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022
44,Carson Case,Fr,P,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022
13,Michael Ball,So,INF,2,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,2022
18,Steven Riddle Jr.,So,OF,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022
