date,field,runs_scored,runs_allowed,opponent,run_difference
2021-04-23,@Texas Tech,4,12,Baylor,-8
2021-04-24,@Texas Tech,4,1,Baylor,3
2021-04-25,@Texas Tech,3,13,Baylor,-10
2021-04-28,@Texas Tech,10,4,New Mexico,6
2021-04-30,@Texas,6,3,Texas,3
2021-05-02,@Texas,5,3,Texas,2
2021-05-02,@Texas,3,11,Texas,-8
2021-05-04,@Texas Tech,14,4,Oklahoma,10
2021-05-14,@Oklahoma,8,9,Oklahoma,-1
2021-05-15,@Oklahoma,15,2,Oklahoma,13
2021-05-16,@Oklahoma,13,2,Oklahoma,11
2021-05-20,@Texas Tech,4,7,Kansas,-3
2021-05-21,@Texas Tech,13,4,Kansas,9
2021-05-22,@Texas Tech,5,0,Kansas,5
2021-05-26,@Texas Tech,11,4,Baylor,7
2021-05-28,@Texas Christian,2,7,Texas Christian,-5
2021-05-28,@Texas Tech,2,7,Kansas State,-5
2021-06-04,@Texas Tech,6,3,Army,3
2021-06-05,@North Carolina,7,2,North Carolina,5
2021-06-06,@UCLA,8,2,UCLA,6
2021-06-11,@Texas Tech,3,15,Stanford,-12
2021-06-12,@Stanford,0,9,Stanford,-9
2021-02-23,@Texas-Arlington,14,1,Tarleton State,13
2021-02-24,@Texas-Arlington,1,7,Oklahoma,-6
2021-02-26,@Texas-Arlington,2,5,Stephen F. Austin State,-3
2021-02-27,@Texas-Arlington,5,3,Stephen F. Austin State,2
2021-02-27,@Texas-Arlington,2,1,Stephen F. Austin State,1
2021-03-02,@Texas-Arlington,3,2,Abilene Christian,1
2021-03-05,@Texas-San Antonio,1,13,Texas-San Antonio,-12
2021-03-06,@Texas-San Antonio,0,3,Texas-San Antonio,-3
2021-03-06,@Texas-San Antonio,2,1,Texas-San Antonio,1
2021-03-07,@Texas-San Antonio,1,16,Texas-San Antonio,-15
2021-03-09,@Oklahoma,5,15,Oklahoma,-10
2021-03-11,@Texas-Arlington,0,3,Lamar,-3
2021-03-12,@Texas-Arlington,0,2,Lamar,-2
2021-03-13,@Texas-Arlington,11,3,Lamar,8
2021-03-14,@Texas-Arlington,0,4,Lamar,-4
2021-03-19,@Texas-Arlington,3,2,South Alabama,1
2021-03-20,@Texas-Arlington,4,6,South Alabama,-2
2021-03-21,@Texas-Arlington,3,6,South Alabama,-3
2021-03-23,@Texas-Arlington,4,3,Baylor,1
2021-03-26,@Houston,1,4,Houston,-3
2021-03-27,@Houston,12,7,Houston,5
2021-03-27,@Houston,8,7,Houston,1
2021-03-28,@Houston,4,5,Houston,-1
2021-03-30,@Texas-Arlington,3,5,Texas Christian,-2
2021-04-01,@Texas State,0,2,Texas State,-2
2021-04-02,@Texas State,9,3,Texas State,6
2021-04-03,@Texas State,10,6,Texas State,4
2021-04-06,@Baylor,6,7,Baylor,-1
2021-04-10,@Texas-Arlington,7,8,Coastal Carolina,-1
2021-04-11,@Texas-Arlington,7,3,Coastal Carolina,4
2021-04-12,@Texas-Arlington,5,1,Coastal Carolina,4
2021-04-13,@Abilene Christian,10,11,Abilene Christian,-1
2021-04-16,@Arkansas State,7,5,Arkansas State,2
2021-04-17,@Arkansas State,9,2,Arkansas State,7
2021-04-18,@Arkansas State,3,5,Arkansas State,-2
2021-04-20,@Texas Christian,1,9,Texas Christian,-8
2021-04-21,@Texas-Arlington,8,1,Kansas,7
2021-04-24,@McNeese State,6,5,McNeese State,1
2021-04-24,@McNeese State,8,1,McNeese State,7
2021-04-25,@McNeese State,3,5,McNeese State,-2
2021-04-27,@Texas-Arlington,3,8,Texas Christian,-5
2021-05-01,@Texas-Arlington,1,0,Arkansas-Little Rock,1
2021-05-02,@Texas-Arlington,5,4,Arkansas-Little Rock,1
2021-05-02,@Texas-Arlington,3,0,Arkansas-Little Rock,3
2021-05-04,@Texas-Arlington,4,8,Texas A&M,-4
2021-05-07,@Louisiana-Monroe,6,1,Louisiana-Monroe,5
2021-05-08,@Louisiana-Monroe,8,10,Louisiana-Monroe,-2
2021-05-08,@Louisiana-Monroe,1,5,Louisiana-Monroe,-4
2021-05-14,@Texas-Arlington,3,4,Louisiana-Lafayette,-1
2021-05-15,@Texas-Arlington,6,2,Louisiana-Lafayette,4
2021-05-15,@Texas-Arlington,4,7,Louisiana-Lafayette,-3
2021-05-20,@Georgia Southern,5,3,Georgia Southern,2
2021-05-21,@Georgia Southern,2,3,Georgia Southern,-1
2021-05-22,@Georgia Southern,3,6,Georgia Southern,-3
2021-05-27,@Texas-Arlington,8,3,Arkansas State,5
2021-05-28,@Troy,11,5,Troy,6
2021-05-29,@South Alabama,4,5,South Alabama,-1
2021-02-21,@Texas-Rio Grande Valley,9,8,Baylor,1
2021-02-21,@Texas-Rio Grande Valley,7,12,Baylor,-5
2021-02-22,@Texas-Rio Grande Valley,7,4,Baylor,3
2021-02-27,@Washington,3,10,Washington,-7
2021-02-27,@Washington,2,3,Washington,-1
2021-02-28,@Washington,0,6,Washington,-6
2021-03-01,@Washington,2,0,Washington,2
2021-03-05,@Texas-Rio Grande Valley,11,1,Northern Illinois,10
2021-03-06,@Texas-Rio Grande Valley,15,2,Northern Illinois,13
2021-03-07,@Texas-Rio Grande Valley,4,3,Northern Illinois,1
2021-03-07,@Texas-Rio Grande Valley,5,4,Northern Illinois,1
2021-03-12,@Grand Canyon,6,2,Grand Canyon,4
2021-03-13,@Grand Canyon,9,4,Grand Canyon,5
2021-03-13,@Grand Canyon,4,8,Grand Canyon,-4
2021-03-14,@Grand Canyon,2,5,Grand Canyon,-3
2021-03-16,@Texas,2,15,Texas,-13
2021-03-19,@Dixie State,6,7,Dixie State,-1
2021-03-20,@Dixie State,18,1,Dixie State,17
2021-03-20,@Dixie State,13,3,Dixie State,10
2021-03-21,@Dixie State,2,3,Dixie State,-1
2021-03-25,@Dallas Baptist,2,10,Dallas Baptist,-8
2021-03-26,@Dallas Baptist,2,4,Dallas Baptist,-2
2021-03-27,@Dallas Baptist,5,6,Dallas Baptist,-1
2021-03-28,@Dallas Baptist,5,4,Dallas Baptist,1
2021-04-01,@Texas-Rio Grande Valley,0,3,California Baptist,-3
2021-04-02,@Texas-Rio Grande Valley,2,3,California Baptist,-1
2021-04-02,@Texas-Rio Grande Valley,2,3,California Baptist,-1
2021-04-03,@Texas-Rio Grande Valley,4,3,California Baptist,1
2021-04-06,@Texas-Rio Grande Valley,4,7,Texas State,-3
2021-04-09,@Texas-Rio Grande Valley,6,1,Utah Valley,5
2021-04-10,@Texas-Rio Grande Valley,5,6,Utah Valley,-1
2021-04-10,@Texas-Rio Grande Valley,5,4,Utah Valley,1
2021-04-11,@Texas-Rio Grande Valley,6,2,Utah Valley,4
2021-04-20,@Texas-Rio Grande Valley,14,4,Texas A&M-Corpus Christi,10
2021-04-23,@Texas-Rio Grande Valley,11,4,Seattle,7
2021-04-24,@Texas-Rio Grande Valley,13,0,Seattle,13
2021-04-24,@Texas-Rio Grande Valley,5,4,Seattle,1
2021-04-25,@Texas-Rio Grande Valley,6,5,Seattle,1
2021-04-30,@New Mexico State,8,5,New Mexico State,3
2021-05-01,@New Mexico State,8,12,New Mexico State,-4
2021-05-01,@New Mexico State,1,12,New Mexico State,-11
2021-05-02,@New Mexico State,10,11,New Mexico State,-1
2021-05-07,@Texas-Rio Grande Valley,3,2,Tarleton State,1
2021-05-08,@Texas-Rio Grande Valley,9,7,Tarleton State,2
2021-05-08,@Texas-Rio Grande Valley,6,7,Tarleton State,-1
2021-05-09,@Texas-Rio Grande Valley,11,1,Tarleton State,10
2021-05-14,@Texas-Rio Grande Valley,5,0,Northern Colorado,5
2021-05-14,@Texas-Rio Grande Valley,10,0,Northern Colorado,10
2021-05-16,@Texas-Rio Grande Valley,15,2,Northern Colorado,13
2021-05-20,@Sacramento State,4,5,Sacramento State,-1
2021-05-21,@Sacramento State,5,20,Sacramento State,-15
2021-05-21,@Sacramento State,5,6,Sacramento State,-1
2021-05-22,@Sacramento State,4,2,Sacramento State,2
2021-05-26,@Texas-Rio Grande Valley,5,4,Utah Valley,1
2021-05-27,@Sacramento State,5,9,Sacramento State,-4
2021-05-28,@Seattle,19,9,Seattle,10
2021-05-29,@Texas-Rio Grande Valley,10,0,Sacramento State,10
2021-05-29,@Texas-Rio Grande Valley,4,5,Grand Canyon,-1
2021-02-26,@Sam Houston State,2,4,Sam Houston State,-2
2021-02-27,@Sam Houston State,10,4,Sam Houston State,6
2021-02-28,@Sam Houston State,18,5,Sam Houston State,13
2021-03-05,@Texas-San Antonio,13,1,Texas-Arlington,12
2021-03-06,@Texas-San Antonio,1,2,Texas-Arlington,-1
2021-03-06,@Texas-San Antonio,3,0,Texas-Arlington,3
2021-03-07,@Texas-San Antonio,16,1,Texas-Arlington,15
2021-03-10,@Texas-San Antonio,3,6,Texas Christian,-3
2021-03-12,@Louisiana State,1,3,Louisiana State,-2
2021-03-13,@Louisiana State,9,10,Louisiana State,-1
2021-03-14,@Louisiana State,12,13,Louisiana State,-1
2021-03-16,@Baylor,8,10,Baylor,-2
2021-03-19,@Texas A&M-Corpus Christi,11,5,Texas A&M-Corpus Christi,6
2021-03-20,@Texas A&M-Corpus Christi,7,4,Texas A&M-Corpus Christi,3
2021-03-21,@Texas A&M-Corpus Christi,10,1,Texas A&M-Corpus Christi,9
2021-03-26,@Rice,16,4,Rice,12
2021-03-27,@Rice,8,10,Rice,-2
2021-03-27,@Rice,4,1,Rice,3
2021-03-28,@Rice,11,3,Rice,8
2021-04-01,@Texas-San Antonio,1,9,Southern Mississippi,-8
2021-04-02,@Texas-San Antonio,9,13,Southern Mississippi,-4
2021-04-02,@Texas-San Antonio,5,11,Southern Mississippi,-6
2021-04-09,@Texas-San Antonio,7,6,Middle Tennessee State,1
2021-04-10,@Texas-San Antonio,3,5,Middle Tennessee State,-2
2021-04-10,@Texas-San Antonio,3,2,Middle Tennessee State,1
2021-04-11,@Texas-San Antonio,15,1,Middle Tennessee State,14
2021-04-16,@North Carolina-Charlotte,2,6,North Carolina-Charlotte,-4
2021-04-17,@North Carolina-Charlotte,10,11,North Carolina-Charlotte,-1
2021-04-17,@North Carolina-Charlotte,6,10,North Carolina-Charlotte,-4
2021-04-18,@North Carolina-Charlotte,11,5,North Carolina-Charlotte,6
2021-04-23,@Texas-San Antonio,6,8,Rice,-2
2021-04-24,@Texas-San Antonio,12,6,Rice,6
2021-04-24,@Texas-San Antonio,4,5,Rice,-1
2021-04-25,@Texas-San Antonio,12,4,Rice,8
2021-04-30,@Alabama-Birmingham,2,4,Alabama-Birmingham,-2
2021-05-01,@Alabama-Birmingham,14,3,Alabama-Birmingham,11
2021-05-01,@Alabama-Birmingham,4,6,Alabama-Birmingham,-2
2021-05-02,@Alabama-Birmingham,16,14,Alabama-Birmingham,2
2021-05-07,@Texas-San Antonio,11,14,Old Dominion,-3
2021-05-08,@Texas-San Antonio,12,10,Old Dominion,2
2021-05-08,@Texas-San Antonio,11,0,Old Dominion,11
2021-05-09,@Texas-San Antonio,2,6,Old Dominion,-4
2021-05-14,@Louisiana Tech,7,5,Louisiana Tech,2
2021-05-15,@Louisiana Tech,7,10,Louisiana Tech,-3
2021-05-15,@Louisiana Tech,1,4,Louisiana Tech,-3
2021-05-16,@Louisiana Tech,7,17,Louisiana Tech,-10
2021-05-26,@Louisiana Tech,6,7,Louisiana Tech,-1
2021-05-27,@Western Kentucky,9,10,Western Kentucky,-1
2021-02-19,@The Citadel,5,12,Longwood,-7
2021-02-20,@The Citadel,2,4,Longwood,-2
2021-02-21,@The Citadel,9,6,Longwood,3
2021-02-26,@The Citadel,8,4,North Florida,4
2021-02-27,@The Citadel,6,13,North Florida,-7
2021-02-27,@The Citadel,2,3,North Florida,-1
2021-03-03,@Jacksonville,7,6,Jacksonville,1
2021-03-05,@The Citadel,6,7,North Carolina A&T,-1
2021-03-06,@The Citadel,7,6,North Carolina A&T,1
2021-03-07,@The Citadel,1,12,North Carolina A&T,-11
2021-03-10,@The Citadel,7,11,South Carolina,-4
2021-03-12,@The Citadel,2,0,Davidson,2
2021-03-13,@The Citadel,19,0,Davidson,19
2021-03-14,@The Citadel,8,4,Davidson,4
2021-03-19,@The Citadel,5,3,Wofford,2
2021-03-19,@The Citadel,4,5,Wofford,-1
2021-03-20,@The Citadel,0,6,Wofford,-6
2021-03-23,@South Carolina,3,8,South Carolina,-5
2021-03-26,@Western Carolina,6,11,Western Carolina,-5
2021-03-26,@Western Carolina,8,12,Western Carolina,-4
2021-04-02,@The Citadel,2,12,Mercer,-10
2021-04-03,@The Citadel,5,6,Mercer,-1
2021-04-03,@The Citadel,2,12,Mercer,-10
2021-04-06,@College of Charleston,4,5,College of Charleston,-1
2021-04-10,@Samford,11,12,Samford,-1
2021-04-10,@Samford,1,14,Samford,-13
2021-04-11,@Samford,4,8,Samford,-4
2021-04-14,@The Citadel,3,2,Jacksonville,1
2021-04-16,@The Citadel,5,4,East Tennessee State,1
2021-04-17,@The Citadel,6,4,East Tennessee State,2
2021-04-17,@The Citadel,2,7,East Tennessee State,-5
2021-04-20,@The Citadel,2,11,College of Charleston,-9
2021-04-23,@North Carolina-Greensboro,2,4,North Carolina-Greensboro,-2
2021-04-23,@North Carolina-Greensboro,7,9,North Carolina-Greensboro,-2
2021-04-24,@North Carolina-Greensboro,1,14,North Carolina-Greensboro,-13
2021-04-27,@South Carolina,5,9,South Carolina,-4
2021-04-30,@The Citadel,5,13,VMI,-8
2021-05-01,@The Citadel,4,5,VMI,-1
2021-05-01,@The Citadel,5,9,VMI,-4
2021-05-05,@The Citadel,2,10,Mississippi State,-8
2021-05-07,@Wofford,2,11,Wofford,-9
2021-05-09,@Wofford,10,11,Wofford,-1
2021-05-09,@Wofford,0,9,Wofford,-9
2021-05-11,@The Citadel,3,6,College of Charleston,-3
2021-05-14,@Mercer,1,5,Mercer,-4
2021-05-15,@Mercer,8,7,Mercer,1
2021-05-15,@Mercer,5,8,Mercer,-3
2021-05-18,@College of Charleston,3,10,College of Charleston,-7
2021-05-20,@The Citadel,1,2,Western Carolina,-1
2021-05-21,@The Citadel,0,21,Western Carolina,-21
2021-05-21,@The Citadel,3,6,Western Carolina,-3
2021-02-19,@South Carolina-Upstate,2,14,South Carolina-Upstate,-12
2021-02-20,@South Carolina-Upstate,1,5,South Carolina-Upstate,-4
2021-02-21,@South Carolina-Upstate,6,7,South Carolina-Upstate,-1
2021-02-27,@Davidson,1,8,Davidson,-7
2021-02-27,@Davidson,2,12,Davidson,-10
2021-02-28,@Davidson,14,16,Davidson,-2
2021-03-05,@Samford,4,9,Samford,-5
2021-03-06,@Samford,14,3,Samford,11
2021-03-07,@Samford,8,16,Samford,-8
2021-03-12,@Wofford,3,13,Wofford,-10
2021-03-13,@Wofford,6,11,Wofford,-5
2021-03-13,@Wofford,1,2,Wofford,-1
2021-03-14,@Wofford,9,6,Wofford,3
2021-03-19,"@Miami, Ohio",6,9,"Miami, Ohio",-3
2021-03-20,"@Miami, Ohio",1,2,"Miami, Ohio",-1
2021-03-20,"@Miami, Ohio",4,3,"Miami, Ohio",1
2021-03-21,"@Miami, Ohio",2,5,"Miami, Ohio",-3
2021-03-26,@Ball State,6,7,Ball State,-1
2021-03-27,@Ball State,6,3,Ball State,3
2021-03-27,@Ball State,1,7,Ball State,-6
2021-03-28,@Ball State,7,8,Ball State,-1
2021-04-02,@Toledo,2,13,Ohio,-11
2021-04-03,@Toledo,6,11,Ohio,-5
2021-04-03,@Toledo,6,5,Ohio,1
2021-04-04,@Toledo,7,6,Ohio,1
2021-04-09,@Kent State,8,7,Kent State,1
2021-04-10,@Kent State,9,8,Kent State,1
2021-04-10,@Kent State,8,9,Kent State,-1
2021-04-11,@Kent State,15,14,Kent State,1
2021-04-16,@Toledo,6,1,Akron,5
2021-04-17,@Toledo,12,4,Akron,8
2021-04-17,@Toledo,7,0,Akron,7
2021-04-18,@Toledo,12,2,Akron,10
2021-04-30,@Toledo,13,16,Western Michigan,-3
2021-05-01,@Toledo,11,10,Western Michigan,1
2021-05-01,@Toledo,6,15,Western Michigan,-9
2021-05-02,@Toledo,16,9,Western Michigan,7
2021-05-04,@Eastern Michigan,2,13,Eastern Michigan,-11
2021-05-08,@Virginia Tech,1,7,Virginia Tech,-6
2021-05-08,@Virginia Tech,2,3,Virginia Tech,-1
2021-05-09,@Virginia Tech,5,16,Virginia Tech,-11
2021-05-11,@Eastern Michigan,10,2,Eastern Michigan,8
2021-05-11,@Eastern Michigan,0,6,Eastern Michigan,-6
2021-05-14,@Toledo,5,2,Bowling Green State,3
2021-05-15,@Toledo,4,5,Bowling Green State,-1
2021-05-15,@Toledo,12,5,Bowling Green State,7
2021-05-16,@Toledo,19,2,Bowling Green State,17
2021-05-18,@Eastern Michigan,16,10,Eastern Michigan,6
2021-05-21,@Northern Illinois,7,3,Northern Illinois,4
2021-05-22,@Northern Illinois,5,8,Northern Illinois,-3
2021-05-22,@Northern Illinois,9,1,Northern Illinois,8
2021-05-23,@Northern Illinois,4,1,Northern Illinois,3
2021-05-29,@Toledo,0,1,Central Michigan,-1
2021-05-29,@Toledo,0,9,Central Michigan,-9
2021-05-30,@Toledo,1,10,Central Michigan,-9
2021-05-30,@Toledo,4,5,Central Michigan,-1
2021-02-19,@Western Carolina,1,23,Western Carolina,-22
2021-02-20,@Western Carolina,3,4,Western Carolina,-1
2021-02-20,@Western Carolina,5,15,Western Carolina,-10
2021-02-21,@Western Carolina,1,5,Western Carolina,-4
2021-02-27,@Winthrop,7,2,Winthrop,5
2021-02-27,@Winthrop,3,7,Winthrop,-4
2021-02-28,@Winthrop,4,5,Winthrop,-1
2021-03-05,@Georgia Southern,1,5,Georgia Southern,-4
2021-03-06,@Georgia Southern,5,7,Georgia Southern,-2
2021-03-07,@Georgia Southern,5,6,Georgia Southern,-1
2021-03-10,@Towson,3,12,St. Joseph's,-9
2021-03-12,@Virginia Commonwealth,9,14,Virginia Commonwealth,-5
2021-03-13,@Virginia Commonwealth,8,7,Virginia Commonwealth,1
2021-03-14,@Virginia Commonwealth,1,5,Virginia Commonwealth,-4
2021-03-17,@Virginia,0,5,Virginia,-5
2021-03-20,@Towson,4,0,Massachusetts,4
2021-03-20,@Towson,8,7,Massachusetts,1
2021-03-21,@Towson,1,3,Massachusetts,-2
2021-03-21,@Towson,1,10,Massachusetts,-9
2021-03-26,@Towson,3,2,George Mason,1
2021-03-27,@George Mason,9,10,George Mason,-1
2021-03-27,@George Mason,5,1,George Mason,4
2021-03-28,@Towson,6,5,George Mason,1
2021-04-02,@Towson,0,12,Delaware,-12
2021-04-03,@Towson,7,6,Delaware,1
2021-04-03,@Towson,10,2,Delaware,8
2021-04-04,@Towson,8,3,Delaware,5
2021-04-07,@Towson,4,13,Navy,-9
2021-04-10,@Richmond,3,11,Richmond,-8
2021-04-10,@Richmond,9,10,Richmond,-1
2021-04-11,@Towson,6,14,Richmond,-8
2021-04-13,@Georgetown,4,0,Georgetown,4
2021-04-17,@Towson,5,3,Fordham,2
2021-04-17,@Towson,3,2,Fordham,1
2021-04-21,@George Washington,4,8,George Washington,-4
2021-04-23,@Hofstra,9,8,Hofstra,1
2021-04-23,@Hofstra,4,3,Hofstra,1
2021-04-24,@Hofstra,2,5,Hofstra,-3
2021-04-24,@Hofstra,7,8,Hofstra,-1
2021-04-27,@Towson,11,16,LaSalle,-5
2021-04-30,@Northeastern,0,3,Northeastern,-3
2021-05-01,@Northeastern,4,7,Northeastern,-3
2021-05-01,@Northeastern,1,2,Northeastern,-1
2021-05-02,@Northeastern,1,3,Northeastern,-2
2021-05-07,@Delaware,6,5,Delaware,1
2021-05-08,@Delaware,12,4,Delaware,8
2021-05-08,@Delaware,12,7,Delaware,5
2021-05-09,@Delaware,3,9,Delaware,-6
2021-05-14,@Towson,4,2,Hofstra,2
2021-05-15,@Towson,4,6,Hofstra,-2
2021-05-15,@Towson,8,5,Hofstra,3
2021-05-16,@Towson,5,8,Hofstra,-3
2021-05-20,@Towson,2,15,Northeastern,-13
2021-05-21,@Towson,2,1,Northeastern,1
2021-05-22,@Towson,0,5,Northeastern,-5
2021-05-26,@College of Charleston,5,6,College of Charleston,-1
2021-05-27,@Towson,3,7,William and Mary,-4
2021-02-19,@Troy,10,4,Youngstown State,6
2021-02-20,@Troy,13,6,Youngstown State,7
2021-02-20,@Troy,8,2,Youngstown State,6
2021-02-21,@Troy,2,4,Youngstown State,-2
2021-02-23,@Troy,10,3,Alabama-Birmingham,7
2021-02-26,@Troy,6,3,Jacksonville,3
2021-02-27,@Troy,8,1,Jacksonville,7
2021-02-28,@Troy,9,0,Jacksonville,9
2021-03-03,@Alabama,1,9,Alabama,-8
2021-03-05,@Southeastern Louisiana,2,7,Southeastern Louisiana,-5
2021-03-06,@Southeastern Louisiana,1,7,Southeastern Louisiana,-6
2021-03-07,@Southeastern Louisiana,2,4,Southeastern Louisiana,-2
2021-03-09,@Troy,5,6,Samford,-1
2021-03-12,@Troy,4,9,Tulane,-5
2021-03-13,@Troy,12,3,Tulane,9
2021-03-14,@Troy,2,14,Tulane,-12
2021-03-19,@Troy,1,8,Georgia Southern,-7
2021-03-20,@Troy,11,8,Georgia Southern,3
2021-03-21,@Troy,8,4,Georgia Southern,4
2021-03-24,@Alabama State,16,3,Alabama State,13
2021-03-26,@Troy,3,6,Central Florida,-3
2021-03-27,@Troy,2,1,Central Florida,1
2021-03-28,@Troy,14,12,Central Florida,2
2021-04-01,@South Alabama,0,6,South Alabama,-6
2021-04-02,@South Alabama,3,6,South Alabama,-3
2021-04-03,@South Alabama,0,8,South Alabama,-8
2021-04-06,@Samford,3,4,Samford,-1
2021-04-09,@Troy,2,4,Texas State,-2
2021-04-10,@Troy,1,3,Texas State,-2
2021-04-11,@Troy,5,3,Texas State,2
2021-04-13,@Alabama-Birmingham,12,4,Alabama-Birmingham,8
2021-04-16,@Georgia State,4,0,Georgia State,4
2021-04-17,@Georgia State,5,7,Georgia State,-2
2021-04-18,@Georgia State,15,17,Georgia State,-2
2021-04-20,@Jacksonville State,1,6,Jacksonville State,-5
2021-04-23,@Troy,2,0,Appalachian State,2
2021-04-25,@Troy,9,4,Appalachian State,5
2021-04-25,@Troy,12,2,Appalachian State,10
2021-04-27,@Troy,2,0,Jacksonville State,2
2021-04-30,@Florida State,2,3,Florida State,-1
2021-05-01,@Florida State,3,0,Florida State,3
2021-05-02,@Florida State,2,4,Florida State,-2
2021-05-07,@Coastal Carolina,9,7,Coastal Carolina,2
2021-05-08,@Coastal Carolina,9,7,Coastal Carolina,2
2021-05-09,@Coastal Carolina,10,6,Coastal Carolina,4
2021-05-14,@Troy,12,4,Arkansas State,8
2021-05-15,@Troy,3,1,Arkansas State,2
2021-05-16,@Troy,5,9,Arkansas State,-4
2021-05-20,@Louisiana-Lafayette,6,5,Louisiana-Lafayette,1
2021-05-21,@Louisiana-Lafayette,2,3,Louisiana-Lafayette,-1
2021-05-22,@Louisiana-Lafayette,1,2,Louisiana-Lafayette,-1
2021-05-25,@Troy,6,9,Arkansas State,-3
2021-05-28,@Troy,5,11,Texas-Arlington,-6
2021-02-19,@Tulane,3,2,Louisiana-Lafayette,1
2021-02-20,@Tulane,8,9,Louisiana-Lafayette,-1
2021-02-21,@Tulane,7,9,Louisiana-Lafayette,-2
2021-02-23,@Tulane,7,1,New Orleans,6
2021-02-26,@Mississippi State,7,3,Mississippi State,4
2021-02-27,@Mississippi State,5,9,Mississippi State,-4
2021-02-28,@Mississippi State,4,5,Mississippi State,-1
2021-03-03,@Southeastern Louisiana,1,6,Southeastern Louisiana,-5
2021-03-05,@Tulane,6,5,Western Kentucky,1
2021-03-06,@Tulane,5,2,Western Kentucky,3
2021-03-07,@Tulane,7,8,Western Kentucky,-1
2021-03-09,@Tulane,6,0,Southern,6
2021-03-12,@Troy,9,4,Troy,5
2021-03-13,@Troy,3,12,Troy,-9
2021-03-14,@Troy,14,2,Troy,12
2021-03-16,@Tulane,12,6,Texas Southern,6
2021-03-19,@Tulane,0,2,Louisiana Tech,-2
2021-03-20,@Tulane,0,4,Louisiana Tech,-4
2021-03-21,@Tulane,6,8,Louisiana Tech,-2
2021-03-26,@Tulane,7,4,Grand Canyon,3
2021-03-27,@Tulane,7,8,Grand Canyon,-1
2021-03-28,@Tulane,0,6,Grand Canyon,-6
2021-03-30,@Tulane,10,7,Jackson State,3
2021-04-01,@Tulane,3,4,Memphis,-1
2021-04-02,@Tulane,7,1,Memphis,6
2021-04-02,@Tulane,11,2,Memphis,9
2021-04-03,@Tulane,8,2,Memphis,6
2021-04-16,@Tulane,3,2,Wichita State,1
2021-04-16,@Tulane,6,3,Wichita State,3
2021-04-18,@Tulane,8,7,Wichita State,1
2021-04-23,@Memphis,4,2,Memphis,2
2021-04-23,@Memphis,13,2,Memphis,11
2021-04-24,@Memphis,5,0,Memphis,5
2021-04-25,@Memphis,12,3,Memphis,9
2021-04-30,@Tulane,3,0,Houston,3
2021-04-30,@Tulane,11,4,Houston,7
2021-05-01,@Tulane,6,5,Houston,1
2021-05-01,@Tulane,4,7,Houston,-3
2021-05-07,@East Carolina,4,12,East Carolina,-8
2021-05-08,@East Carolina,4,7,East Carolina,-3
2021-05-08,@East Carolina,7,6,East Carolina,1
2021-05-09,@East Carolina,1,9,East Carolina,-8
2021-05-14,@Tulane,9,1,Central Florida,8
2021-05-14,@Tulane,5,4,Central Florida,1
2021-05-15,@Tulane,4,6,Central Florida,-2
2021-05-16,@Tulane,14,7,Central Florida,7
2021-05-20,@Cincinnati,6,10,Cincinnati,-4
2021-05-20,@Cincinnati,8,11,Cincinnati,-3
2021-05-21,@Cincinnati,1,11,Cincinnati,-10
2021-05-22,@Cincinnati,12,13,Cincinnati,-1
2021-05-25,@Tulane,4,1,Houston,3
2021-05-27,@Tulane,0,5,South Florida,-5
2021-05-28,@Tulane,12,2,Wichita State,10
2021-05-29,@Tulane,16,6,South Florida,10
2021-05-29,@Tulane,1,7,South Florida,-6
2021-02-19,@UC Davis,1,11,Washington State,-10
2021-02-20,@UC Davis,5,12,Washington State,-7
2021-02-21,@UC Davis,13,5,Washington State,8
2021-02-21,@UC Davis,3,5,Washington State,-2
2021-02-28,@UC Davis,1,0,Portland,1
2021-02-28,@UC Davis,4,7,Portland,-3
2021-03-01,@UC Davis,8,1,Portland,7
2021-03-05,@UC Davis,1,6,California Baptist,-5
2021-03-06,@UC Davis,4,5,California Baptist,-1
2021-03-07,@UC Davis,5,6,California Baptist,-1
2021-03-12,@UC Davis,10,5,Pepperdine,5
2021-03-13,@UC Davis,0,15,Pepperdine,-15
2021-03-13,@UC Davis,5,3,Pepperdine,2
2021-03-14,@UC Davis,2,5,Pepperdine,-3
2021-03-19,@UC Davis,1,10,UC Irvine,-9
2021-03-20,@UC Davis,0,8,UC Irvine,-8
2021-03-20,@UC Davis,2,6,UC Irvine,-4
2021-03-21,@UC Davis,4,5,UC Irvine,-1
2021-03-26,@UC Santa Barbara,5,6,UC Santa Barbara,-1
2021-03-27,@UC Santa Barbara,3,7,UC Santa Barbara,-4
2021-03-27,@UC Santa Barbara,0,12,UC Santa Barbara,-12
2021-03-28,@UC Santa Barbara,4,5,UC Santa Barbara,-1
2021-04-02,@UC Davis,1,5,UC Riverside,-4
2021-04-03,@UC Davis,2,6,UC Riverside,-4
2021-04-03,@UC Davis,6,4,UC Riverside,2
2021-04-04,@UC Davis,9,0,UC Riverside,9
2021-04-09,@CSU Bakersfield,5,0,CSU Bakersfield,5
2021-04-10,@CSU Bakersfield,9,7,CSU Bakersfield,2
2021-04-10,@CSU Bakersfield,4,14,CSU Bakersfield,-10
2021-04-11,@CSU Bakersfield,2,5,CSU Bakersfield,-3
2021-04-16,@UC Davis,3,9,Cal State Fullerton,-6
2021-04-17,@UC Davis,1,2,Cal State Fullerton,-1
