Jersey,name,Yr,pos,GP,GS,App,GS,ERA,IP,CG,H,R,ER,BB,SO,SHO,BF,P-OAB,2B-A,3B-A,Bk,HR-A,WP,HB,IBB,Inh Run,Inh Run Score,SHA,SFA,Pitches,GO,FO,W,L,SV,KL,pickoffs,season
46,Ben Peterson,Fr,P,11,4,11,4,7.08,20.1,0,16,18,16,19,16,0,101,76,4,1,0,1,7,6,0,2,2,0,0,329,24,16,2,3,0,7,0,2021
37,Cam Roberts,Jr,P,10,2,10,2,10.22,12.1,0,20,15,14,8,8,0,66,54,3,0,0,3,3,4,0,13,6,0,0,230,15,9,0,1,0,1,0,2021
33,Austin Primm,Jr,P,8,0,8,0,12.91,7.2,0,13,11,11,5,8,0,41,33,4,0,0,5,2,1,0,11,7,0,2,119,6,8,0,0,0,2,0,2021
45,Aj  Stinson,Jr,P,7,0,7,0,14.54,4.1,0,5,9,7,9,7,0,29,18,1,0,0,1,3,1,0,8,6,0,1,125,2,5,0,0,0,4,0,2021
11,Evan Mauldin,So,P,6,0,6,0,19.89,6.1,0,12,14,14,9,9,0,41,31,1,0,0,1,1,0,0,3,3,1,0,105,5,5,0,0,0,5,0,2021
42,Jeriah Henry,Jr,P,5,0,5,0,27.00,3.0,0,9,9,9,5,6,0,23,18,2,0,0,2,4,0,0,2,1,0,0,89,3,0,0,0,0,0,0,2021
13,Cole Hooper,Jr,P,2,2,2,2,148.50,0.2,0,8,11,11,2,1,0,13,10,2,0,0,1,1,1,0,0,0,0,0,31,0,1,0,1,0,0,0,2021
38,Riley Cooper,Fr,P,29,2,29,2,4.88,31.1,0,26,19,17,13,20,0,131,111,8,0,0,0,3,4,0,30,7,2,1,449,39,27,3,0,0,4,2,2021
27,Dawson Netz,Fr,P,28,2,28,2,4.50,34.0,0,26,25,17,10,36,0,146,127,6,0,0,3,4,5,0,18,5,2,2,550,23,38,0,0,0,14,2,2021
26,Vince Vannelle,Sr,P,26,0,26,0,2.78,32.1,0,34,14,10,12,38,0,147,127,5,0,1,2,1,1,0,24,11,5,1,581,32,23,5,3,8,15,1,2021
99,Randy Abshier,So,P,20,0,20,0,2.91,21.2,0,22,8,7,11,26,0,96,82,4,0,0,1,0,2,2,17,6,0,1,407,23,12,4,0,1,10,0,2021
22,Chandler Murphy,Fr,P,20,8,20,8,4.29,63.0,0,71,43,30,25,62,0,287,249,10,1,1,1,10,5,1,14,5,4,4,1110,55,60,7,0,0,19,0,2021
40,Quinn Flanagan,So,P,19,0,19,0,3.99,38.1,0,37,20,17,23,45,0,182,149,9,0,1,1,10,3,0,21,13,3,4,716,48,24,0,4,4,14,0,2021
12,Garrett Irvin,Jr,P,18,18,18,18,4.58,88.1,2,96,48,45,35,75,1,398,356,15,3,2,6,6,2,1,0,0,4,1,1448,77,104,6,4,0,10,0,2021
29,Chase Silseth,So,P,18,18,18,18,5.55,97.1,0,112,73,60,29,105,0,447,397,25,3,3,6,13,13,3,0,0,5,3,1655,94,87,8,1,0,25,1,2021
18,Austin Smith,Jr,P,18,6,18,6,5.14,28.0,0,28,17,16,18,25,0,131,108,4,0,2,0,6,2,1,1,0,2,1,541,34,22,2,1,0,8,0,2021
25,Tj Nichols,Fr,P,17,9,17,9,4.77,60.1,0,50,32,32,31,66,0,265,221,9,0,1,5,3,8,1,8,3,3,2,927,49,58,6,3,0,25,0,2021
30,Preston Price,Sr,P,16,0,16,0,3.38,21.1,0,14,9,8,12,35,0,90,76,1,0,0,2,6,1,1,23,4,0,1,324,13,15,1,1,3,6,0,2021
4,Gil Luna,Jr,P,14,0,14,0,1.69,21.1,0,13,5,4,11,31,0,86,73,2,1,1,0,4,1,0,10,3,1,0,371,9,20,1,0,1,11,2,2021
34,Ian Churchill,Jr,P,13,0,13,0,8.56,13.2,0,17,14,13,9,12,0,68,56,3,0,1,1,2,2,0,14,6,1,0,273,10,17,0,1,0,2,0,2021
51,Trevor Long,Fr,P,6,0,6,0,10.66,12.2,0,23,15,15,4,8,0,68,58,8,0,0,2,2,3,0,8,5,1,2,231,14,14,2,0,0,5,0,2021
36,George Arias Jr.,Fr,P,3,0,3,0,3.86,2.1,0,2,1,1,2,5,0,12,9,0,0,0,0,0,1,0,0,0,0,0,55,2,0,0,0,0,1,0,2021
14,Jonathan Guardado,Jr,P,1,0,1,0,0.00,1.0,0,2,0,0,0,1,0,5,5,0,0,0,0,0,0,0,0,0,0,0,14,2,0,0,0,0,1,0,2021
37,German Fajardo,Fr,P,1,0,1,0,27.00,0.1,0,2,1,1,1,0,0,4,3,0,0,0,0,0,0,1,2,2,0,0,5,0,1,0,0,0,0,0,2021
7,Ethan Long,Fr,P,51,43,6,0,0.00,6.2,0,3,0,0,3,4,0,27,23,0,0,0,0,3,0,0,5,2,0,1,110,3,13,0,0,4,3,0,2021
31,Kai Murphy,Fr,OF,49,39,5,3,4.50,16.0,0,11,9,8,3,9,0,63,59,5,1,0,4,0,1,0,1,0,0,0,140,19,19,2,1,0,4,1,2021
26,Graham Osman,Fr,P,34,1,34,1,4.74,43.2,0,43,26,23,34,40,0,217,166,3,1,1,5,5,8,0,31,10,6,2,800,47,40,2,3,1,15,1,2021
30,Brady Corrigan,Jr,P,32,0,32,0,7.89,29.2,0,27,30,26,16,32,0,135,115,4,0,0,5,4,3,1,33,3,0,1,464,32,23,2,2,2,7,0,2021
25,Will  Levine,So,P,25,0,25,0,3.75,36.0,0,37,18,15,17,28,0,157,133,1,0,0,1,4,2,2,17,5,3,2,457,42,28,4,3,5,10,0,2021
44,Blake Pivaroff,Fr,INF,25,3,1,0,0.00,0.1,0,0,0,0,1,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,2021
39,Jared Glenn,Fr,P,24,3,24,3,5.02,52.0,0,62,30,29,15,32,0,229,203,8,0,0,6,1,4,5,26,5,5,2,771,60,54,6,2,0,8,0,2021
33,Brock Peery,Fr,P,24,3,24,3,7.38,39.0,0,62,33,32,15,23,0,192,166,12,2,1,4,2,6,2,21,10,3,2,612,53,30,3,0,0,6,0,2021
41,Christian Bodlovich,Fr,P,22,2,22,2,5.40,33.1,0,40,26,20,15,33,0,163,141,10,1,0,5,3,5,0,20,5,2,0,588,28,36,0,1,2,8,0,2021
45,Cam Dennie,Fr,P,20,0,20,0,3.68,22.0,0,20,13,9,16,31,0,105,85,5,1,0,1,7,3,1,24,8,0,1,410,24,10,3,1,0,6,0,2021
23,Justin Fall,Jr,P,18,14,18,14,4.09,77.0,1,74,37,35,37,47,0,333,284,22,2,1,3,4,7,2,3,1,3,2,1071,121,50,7,3,0,6,0,2021
29,Tyler Thornton,So,P,16,14,16,14,5.54,76.1,0,80,50,47,38,78,0,350,296,15,1,1,18,2,11,0,0,0,2,3,1207,40,103,2,4,1,23,0,2021
38,Joe Hauser,Fr,P,10,6,10,6,7.71,16.1,0,19,16,14,7,14,0,77,66,1,1,0,6,3,3,0,0,0,1,0,246,24,8,0,2,0,4,0,2021
22,Blake Burzell,So,P,7,0,7,0,5.14,7.0,0,8,5,4,8,6,0,36,26,1,0,0,0,2,0,0,7,4,1,1,133,7,7,0,0,0,2,0,2021
24,Nick Wallerstedt,Fr,P,6,0,5,0,54.00,0.2,0,8,4,4,4,1,0,15,10,1,0,0,1,1,1,0,2,2,0,0,69,0,1,0,0,0,0,0,2021
36,Seth Tomczak,Fr,P,6,4,6,4,7.59,10.2,0,20,10,9,4,4,0,57,51,4,1,0,0,2,2,0,1,1,0,0,181,14,12,0,0,0,0,0,2021
3,Dom  Cacchione,So,P,6,0,6,0,13.50,5.1,0,6,8,8,5,5,0,27,20,1,0,0,2,0,2,0,3,0,0,0,95,3,6,0,0,0,2,0,2021
15,Eric Tolman,So,P,3,3,3,3,4.05,13.1,0,10,6,6,5,14,0,57,49,1,0,0,0,2,3,0,0,0,0,0,202,8,17,2,0,0,5,0,2021
32,Bryce Barnett,Fr,P,3,0,3,0,9.00,1.0,0,2,1,1,1,1,0,6,5,0,0,0,0,0,0,0,3,1,0,0,22,2,0,0,0,0,0,0,2021
17,Cooper Benson,Fr,P,2,2,2,2,0.00,7.0,0,2,0,0,0,10,0,23,23,1,0,0,0,0,0,0,0,0,0,0,96,4,7,0,0,0,2,0,2021
19,Boyd Vander Kooi,Jr,P,1,0,1,0,0.00,0.2,0,0,0,0,1,0,0,3,2,0,0,0,0,1,0,0,0,0,0,0,14,1,1,0,0,0,0,0,2021
40,Alexander Ogg,Fr,P,1,0,1,0,0.00,0.1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,2021
48,Jay Baggs,Fr,P,1,0,1,0,0.0,0.0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,5,0,0,0,0,0,0,0,2021
45,Kevin Kopps,Sr,P,33,1,33,1,0.90,89.2,0,50,9,9,18,131,0,332,309,4,0,0,5,3,1,2,26,8,4,0,1281,88,41,12,1,11,25,0,2021
37,Caden Monke,Jr,P,27,0,27,0,3.71,34.0,0,19,14,14,21,42,0,141,117,3,0,1,2,5,1,1,34,10,1,0,515,41,15,5,1,0,9,0,2021
35,Ryan Costeiu,Jr,P,26,0,26,0,5.10,30.0,0,21,17,17,15,40,0,128,106,1,1,0,8,2,4,0,33,13,3,0,506,22,22,8,3,0,7,0,2021
33,Patrick Wicklander,Jr,P,18,13,18,13,2.09,77.2,0,65,22,18,24,85,0,319,288,13,1,0,6,4,4,0,4,2,2,1,1189,55,84,7,1,0,33,0,2021
22,Jaxon Wiggins,Fr,P,17,4,17,4,5.09,23.0,0,20,13,13,14,28,0,103,88,3,1,0,4,5,1,0,3,2,0,0,401,8,32,3,1,4,8,0,2021
31,Caleb Bolden,Jr,P,17,10,17,10,4.50,44.0,0,38,26,22,24,44,0,193,160,8,1,0,5,2,8,0,4,0,0,1,725,38,39,2,0,1,14,0,2021
32,Zack Morris,So,P,16,0,16,0,4.80,15.0,0,15,11,8,6,19,0,65,57,3,0,0,2,0,0,0,10,7,0,2,260,15,8,0,0,0,5,0,2021
18,Lael Lockhart,Sr,P,16,14,16,14,4.47,58.1,0,51,31,29,17,68,0,247,219,3,0,0,5,5,8,0,0,0,2,1,911,52,47,3,3,0,21,0,2021
88,Zebulon Vermillion,Sr,P,15,6,15,6,4.69,40.1,0,41,21,21,15,28,0,178,158,5,0,0,2,3,2,0,10,4,1,2,550,36,55,3,0,1,3,0,2021
36,Peyton Pallette,So,P,15,11,15,11,4.02,56.0,0,51,27,25,20,67,0,246,215,5,0,0,3,5,9,0,2,0,1,1,958,36,60,1,2,1,18,0,2021
28,Kole Ramage,Sr,P,13,3,13,3,6.75,24.0,0,33,20,18,8,29,0,114,102,4,2,0,4,1,2,0,4,2,1,1,414,26,13,2,1,1,8,0,2021
48,Heston Tole,Fr,P,11,0,10,0,2.25,12.0,0,8,3,3,2,20,0,48,41,0,0,0,0,1,5,0,6,1,0,0,165,6,7,1,0,0,4,0,2021
20,Elijah Trest,Jr,P,10,0,10,0,3.14,14.1,0,12,7,5,8,15,0,63,50,4,0,1,2,2,3,0,9,8,0,2,202,5,19,1,0,0,3,1,2021
13,Connor Noland,Jr,P,9,0,9,0,6.91,14.1,0,15,13,11,4,15,0,61,55,1,0,0,3,0,0,0,4,1,2,0,212,16,9,1,0,1,2,0,2021
39,Evan Taylor,Jr,P,7,0,7,0,7.94,5.2,0,6,5,5,3,4,0,25,22,1,0,0,2,2,0,0,5,0,0,0,85,9,2,0,0,0,2,0,2021
58,Evan Gray,So,P,6,0,6,0,5.06,5.1,0,6,3,3,2,4,0,25,22,0,0,0,0,6,0,0,2,1,0,1,81,3,9,0,0,0,2,0,2021
27,Blake Adams,So,P,4,0,4,0,11.81,5.1,0,10,8,7,4,5,0,27,23,1,0,0,1,0,0,0,4,3,0,0,111,5,3,1,0,0,2,0,2021
55,Gabriel Starks,Fr,P,4,0,4,0,9.00,4.0,0,3,4,4,3,6,0,18,15,0,1,0,0,0,0,0,0,0,0,0,85,5,1,0,0,0,2,0,2021
29,Nate Wohlgemuth,Fr,P,3,0,3,0,6.75,1.1,0,2,1,1,6,1,0,13,7,0,0,0,0,2,0,0,0,0,0,0,62,0,3,0,0,0,0,0,2021
43,Miller Pleimann,So,P,2,1,2,1,3.00,3.0,0,1,2,1,3,5,0,16,11,0,0,0,0,1,1,0,0,0,0,1,66,2,2,0,0,0,1,0,2021
50,Matthew Magre,Fr,P,1,0,1,0,0.00,0.2,0,0,0,0,1,1,0,3,2,0,0,0,0,0,0,0,0,0,0,0,10,1,0,0,0,0,0,0,2021
21,Jack Jumper,Sr,P,24,2,24,2,5.35,37.0,0,46,25,22,14,35,0,169,150,4,1,0,6,8,3,1,15,9,0,2,639,17,50,1,2,4,9,1,2021
27,Kollin Stone,Sr,P,21,0,21,0,4.85,26.0,0,27,14,14,17,34,0,125,101,4,0,1,2,6,3,1,14,9,2,2,529,20,21,1,2,4,15,0,2021
39,Jake Algee,Fr,P,20,0,20,0,6.67,29.2,0,27,22,22,18,17,0,137,112,4,0,2,5,4,4,0,9,4,2,1,511,24,45,0,2,0,4,0,2021
33,Brandon Hudson,So,P,15,10,15,10,5.10,54.2,0,58,39,31,32,36,0,262,218,9,2,0,8,7,7,1,7,6,3,2,904,40,82,5,3,0,13,0,2021
30,Tyler Jeans,Fr,P,15,4,15,4,7.75,33.2,0,39,35,29,31,32,0,175,135,4,0,1,4,6,3,2,10,5,3,3,665,31,37,1,4,0,8,0,2021
18,Will Nash,Jr,P,13,12,13,12,4.11,65.2,1,63,30,30,23,42,0,282,253,11,2,0,8,6,2,0,2,0,2,2,1031,52,97,3,6,0,12,0,2021
20,Carter Holt,Jr,P,13,12,13,12,5.18,64.1,0,78,45,37,15,41,0,294,267,15,1,0,10,9,9,0,0,0,1,2,1060,80,63,4,3,0,19,0,2021
24,Max Charlton,Fr,P,12,2,12,2,10.24,19.1,0,39,34,22,11,19,0,116,101,6,0,1,1,2,3,0,4,4,0,1,366,23,13,0,2,0,5,0,2021
28,Josh Albat,Fr,P,12,0,12,0,11.00,9.0,0,11,13,11,14,11,0,58,35,5,1,1,0,5,7,0,10,6,0,2,219,5,9,0,1,0,5,0,2021
37,Will Gilmer,Fr,P,11,0,11,0,12.64,15.2,0,20,24,22,14,10,0,82,64,5,0,0,4,6,3,0,9,4,0,1,275,12,21,1,0,0,3,1,2021
16,Brandon Anderson,Jr,P,10,4,10,4,7.31,28.1,0,34,23,23,14,20,0,133,112,9,2,1,1,3,3,0,4,3,2,2,477,26,34,1,4,0,3,0,2021
25,Phillip Bryant,So,P,9,0,9,0,16.43,7.2,0,11,15,14,14,9,0,51,33,2,0,1,4,3,2,0,4,3,1,1,157,4,10,0,0,0,4,0,2021
29,Max Gehler,Jr,P,7,0,7,0,36.00,3.0,0,6,12,12,5,0,0,21,14,1,0,0,1,2,2,0,5,1,0,0,72,1,6,0,0,0,0,0,2021
13,Walker Williams,Fr,P,6,0,6,0,10.38,8.2,0,12,10,10,6,5,0,46,39,3,0,0,0,0,0,0,3,1,0,1,172,9,11,2,0,0,1,0,2021
31,Jaden Woolbright,Fr,P,5,0,5,0,33.00,3.0,0,5,12,11,10,4,0,26,15,1,0,0,2,3,1,0,7,5,0,0,84,3,2,0,0,0,2,0,2021
36,Zech Jarrard,Sr,P,3,3,3,3,11.57,4.2,0,5,6,6,8,2,0,27,19,0,0,0,2,1,0,0,0,0,0,0,116,7,5,0,1,0,1,0,2021
41,Bryce Bartlett,So,P,3,0,3,0,0.00,2.1,0,4,1,0,4,2,0,14,9,0,0,0,0,1,1,0,1,1,0,0,61,1,2,0,0,0,2,0,2021
23,Will Gross,Fr,P,1,0,1,0,81.00,1.1,0,5,12,12,9,1,0,18,9,0,0,0,0,2,0,0,3,3,0,0,75,2,1,0,0,0,0,0,2021
35,Andrew Mcglynn,So,P,1,0,1,0,0.0,0.0,0,0,2,2,1,0,0,3,0,0,0,0,0,0,2,0,3,3,0,0,10,0,0,0,0,0,0,0,2021
40,Tristan Camp,Fr,P,1,0,1,0,0.0,0.0,0,1,2,2,1,0,0,2,1,0,0,0,0,0,0,0,3,2,0,0,11,0,0,0,0,0,0,0,2021
18,Aaron Barkley,Sr,P,25,0,25,0,2.39,60.1,0,48,22,16,12,54,0,245,218,11,4,0,4,3,7,5,35,13,6,2,820,66,52,6,5,7,5,0,2021
39,Sawyer Smallwood,Jr,P,20,3,20,3,5.57,21.0,0,23,17,13,13,15,0,99,80,5,0,0,3,6,3,1,19,5,1,2,352,26,18,0,1,0,4,0,2021
16,Jacob Weatherley,Fr,P,18,4,18,4,5.25,36.0,0,33,28,21,22,23,0,166,135,2,3,0,5,4,4,3,14,3,2,3,566,37,43,2,2,0,3,0,2021
34,Dillon Delgadillo,Sr,P,17,0,17,0,3.20,19.2,0,19,13,7,13,17,0,93,74,6,0,0,2,0,4,4,15,6,1,1,317,17,21,2,0,0,1,1,2021
19,Calvin Hunt,So,P,17,0,17,0,3.27,11.0,0,8,9,4,12,15,0,59,43,1,0,0,0,6,4,1,15,5,0,0,237,9,9,1,1,0,3,0,2021
26,Cal Beardsley,Sr,P,17,0,17,0,8.49,11.2,0,14,13,11,8,14,0,60,49,1,1,1,2,5,2,0,22,9,1,0,213,14,6,0,1,0,5,0,2021
27,Luke Wallner,Sr,P,16,2,16,2,5.32,22.0,0,21,17,13,4,17,0,93,84,5,0,1,2,1,4,0,15,4,0,1,311,17,29,0,2,0,5,0,2021
25,Jack Decooman,Jr,P,15,9,15,9,6.05,41.2,0,59,32,28,18,29,0,199,175,7,1,0,5,4,0,2,3,2,3,3,639,40,47,0,3,0,12,0,2021
17,Aaron Funk,Sr,P,15,15,15,15,4.54,73.1,0,69,45,37,31,83,0,318,277,10,1,2,6,5,2,1,0,0,5,3,1202,52,73,2,6,0,25,1,2021
30,Hayden Arnold,Sr,P,15,14,15,14,3.07,85.0,0,71,32,29,18,84,0,344,311,13,1,0,7,0,8,1,0,0,6,1,1224,58,103,7,4,0,26,0,2021
44,Cole Evans,Sr,P,14,1,14,1,9.31,19.1,0,20,21,20,18,37,0,102,75,4,1,1,4,3,7,1,17,8,0,2,427,8,12,1,3,0,9,0,2021
14,Eli Sievert,Sr,P,12,0,12,0,8.38,9.2,0,9,11,9,7,13,0,48,37,1,0,0,0,2,3,0,10,6,0,1,191,7,8,0,0,0,3,0,2021
37,Erik Mcknight,So,P,11,1,11,1,4.91,11.0,0,10,8,6,11,16,0,59,45,1,0,1,1,4,2,1,9,5,0,1,233,13,4,0,1,0,3,0,2021
36,Austin Smith,Sr,P,9,0,9,0,6.23,4.1,0,5,3,3,8,4,0,25,16,0,0,0,0,1,1,0,9,3,0,0,86,3,4,0,0,0,2,0,2021
12,Reese Lansville,So,P,7,0,7,0,0.00,3.2,0,4,0,0,2,0,0,19,15,1,0,0,0,0,1,2,10,3,1,0,70,3,8,0,0,0,0,0,2021
31,Chance Vaught,Fr,P,7,2,7,2,15.75,4.0,0,10,7,7,5,2,0,26,20,2,0,0,0,1,1,0,2,2,0,0,96,4,4,0,1,0,0,0,2021
35,Zane Neves,So,P,3,0,3,0,4.91,3.2,0,1,2,2,2,4,0,17,11,1,0,0,0,2,3,0,0,0,0,1,78,5,2,0,0,0,1,0,2021
40,John Boushelle,Sr,P,2,0,2,0,108.00,0.1,0,2,4,4,2,1,0,5,3,1,0,0,1,0,0,0,2,0,0,0,20,0,0,0,0,0,1,0,2021
29,Matthew Davis,Fr,P,2,0,2,0,21.60,1.2,0,3,4,4,4,3,0,13,8,0,0,0,0,0,1,0,3,3,0,0,60,2,0,0,0,0,2,0,2021
4,Justin  Rieschick,Jr,P,30,17,13,2,7.58,19.0,0,26,19,16,15,11,0,99,80,2,0,0,4,3,1,2,19,10,1,2,192,15,29,1,2,0,2,0,2021
21,Bryce Roesch,Sr,cf,22,6,12,1,10.38,26.0,0,39,40,30,17,18,0,144,114,7,3,0,4,5,10,1,9,5,1,2,53,24,29,0,1,0,5,0,2021
32,Tony  Horn,Fr,P,17,7,17,7,6.58,52.0,1,59,47,38,26,43,0,245,204,6,1,1,7,5,9,2,10,5,1,4,122,49,51,3,5,2,11,0,2021
42,Brandon Little,Jr,P,16,8,16,8,6.07,29.2,0,24,21,20,31,24,0,143,104,6,1,0,2,6,3,0,3,0,3,2,64,22,35,1,2,0,7,0,2021
9,Joel Barker,Jr,P,14,7,14,7,11.06,48.0,0,79,67,59,22,23,0,263,221,17,10,1,6,8,14,3,4,3,3,3,108,50,63,2,7,0,7,0,2021
46,Jordan O'Guinn,Sr,P,12,0,12,0,10.34,15.2,0,26,24,18,13,13,0,97,73,2,1,1,2,4,8,1,25,15,1,2,7,12,17,0,0,0,1,0,2021
16,Rocky  King,Fr,P,12,1,12,1,15.09,11.1,0,19,21,19,11,3,0,67,48,3,1,0,4,6,6,0,17,6,0,2,65,9,19,0,1,0,0,0,2021
25,Antoine Luster,Sr,P,11,1,10,1,12.57,19.1,0,27,28,27,17,17,0,106,84,6,0,0,4,2,3,1,7,2,0,1,203,13,26,1,1,0,2,0,2021
45,Jace  Mapston,So,P,10,2,10,2,20.65,11.1,0,15,31,26,29,5,0,78,45,6,0,0,1,7,2,0,14,9,0,2,45,10,16,0,3,0,2,0,2021
29,Joseph  Eichelberger,Fr,P,9,0,6,0,40.50,4.0,0,5,20,18,19,2,0,38,14,1,0,0,1,0,4,0,8,5,0,1,40,2,6,0,0,0,0,0,2021
41,Race Tittle,Jr,P,8,0,8,0,10.38,4.1,0,10,10,5,3,2,0,28,22,3,2,0,1,0,1,0,18,9,0,2,41,2,8,0,0,0,2,0,2021
17,Tyler  Sheridan,Fr,P,8,0,8,0,15.43,4.2,0,5,12,8,19,4,0,42,21,1,0,0,1,6,2,1,10,7,0,0,29,3,7,0,0,0,3,0,2021
19,Edwin  Colon,Jr,P,8,0,8,0,8.71,10.1,0,13,10,10,9,8,0,54,42,3,1,0,2,2,0,0,13,7,0,3,68,8,14,0,0,0,0,0,2021
14,Mike Gerwitz,So,P,7,0,7,0,7.94,5.2,0,5,8,5,8,4,0,29,19,3,0,0,0,1,0,0,10,6,0,2,17,2,10,0,0,0,2,0,2021
39,Jordan Jones,So,P,7,5,7,5,9.38,24.0,0,35,34,25,17,12,0,128,101,4,2,0,4,2,4,2,3,0,1,4,30,33,22,0,5,0,5,0,2021
31,Trenton  Ferguson,Jr,P,5,2,5,2,8.44,5.1,0,6,7,5,4,3,0,28,22,1,0,0,2,0,1,0,4,0,1,0,55,8,5,0,2,0,1,0,2021
27,Korey  Wasson,Jr,P,5,2,5,2,16.43,7.2,0,14,15,14,10,7,0,51,36,4,0,0,4,4,4,0,3,1,0,1,145,4,12,0,1,0,1,0,2021
12,Kyle  Williams,Fr,P,4,0,4,0,27.00,3.0,0,7,19,9,9,1,0,32,16,3,2,0,0,1,6,0,5,4,0,1,33,6,2,0,0,0,0,0,2021
35,Tyler Prichard,So,P,16,0,16,0,4.00,9.0,0,5,4,4,4,5,0,36,30,1,0,1,0,1,1,0,13,3,1,0,96,10,11,0,1,0,1,0,2021
42,Trevor Finan,Fr,p,16,4,16,4,6.34,32.2,0,35,25,23,20,26,0,156,125,7,3,0,2,10,5,0,15,9,3,3,391,34,34,2,2,0,9,0,2021
17,Harry Flannery,Sr,P,16,0,16,0,3.74,21.2,0,21,10,9,4,14,0,92,85,5,0,0,1,2,2,0,17,6,0,1,217,26,22,3,1,2,4,0,2021
44,Connelly Early,Fr,P,15,2,14,2,2.23,36.1,0,22,9,9,19,39,0,146,119,5,1,0,2,2,6,0,12,6,2,0,526,33,25,4,2,1,10,2,2021
28,Tanner Greshman,Fr,p,15,2,15,2,7.07,28.0,0,22,25,22,21,26,0,129,98,5,0,0,0,1,6,0,12,4,1,3,360,20,34,5,1,1,6,0,2021
3,Ben Delaubell,Jr,P,14,1,14,1,8.67,27.0,0,26,29,26,16,15,0,129,103,3,2,1,6,3,9,0,13,4,0,1,310,23,38,0,4,0,2,0,2021
30,Brian Dawson,So,P,14,0,14,0,1.83,19.2,0,15,8,4,10,14,0,83,70,4,0,2,1,1,1,1,9,3,2,0,208,26,13,1,1,0,5,0,2021
22,Ray Bartoli,Sr,P,13,7,13,7,3.79,59.1,1,52,27,25,18,51,0,254,225,9,2,0,4,5,5,0,5,3,2,4,607,58,65,3,2,2,10,0,2021
12,Robbie Buecker,So,P,13,12,13,12,6.95,57.0,1,58,52,44,28,37,0,270,224,16,2,1,8,5,15,0,0,0,1,2,605,46,83,3,4,0,15,0,2021
38,Joel Rubin,Fr,p,12,1,12,1,4.88,24.0,0,20,14,13,18,20,0,110,86,4,1,0,5,4,4,1,8,5,0,2,333,24,22,0,0,0,6,0,2021
6,Anthony Loricco,Jr,P,11,11,11,11,5.14,56.0,0,63,39,32,22,65,0,263,228,14,0,1,9,3,12,0,0,0,1,0,789,37,59,4,2,0,22,0,2021
33,Teddy Lepcio,Jr,P,10,0,10,0,5.06,10.2,0,9,7,6,6,8,0,51,39,0,0,0,0,2,6,0,11,2,0,0,161,11,10,0,0,0,5,0,2021
18,Sean Dennehy,Fr,P,9,2,9,2,9.72,8.1,0,9,14,9,18,12,0,57,35,0,0,0,0,3,3,0,4,2,0,1,191,3,11,1,1,0,4,0,2021
14,Patrick Melampy,So,P,9,9,9,9,3.29,38.1,0,32,20,14,14,43,0,165,138,5,1,0,0,2,8,0,0,0,0,5,266,29,36,2,3,0,12,0,2021
35,M. Ruggieri,So,p,4,2,4,2,6.00,12.0,0,13,8,8,5,12,0,56,47,2,1,0,1,1,4,0,0,0,0,0,162,10,12,0,0,0,5,0,2021
16,C. Smith,Jr,p,2,0,2,0,12.00,3.0,0,7,4,4,1,2,0,17,15,1,1,0,0,0,0,0,0,0,0,1,0,2,5,0,0,0,2,0,2021
21,Steven Graver,Fr,P,2,0,2,0,9.00,2.0,0,4,2,2,1,4,0,11,9,2,0,0,0,0,0,0,2,1,0,1,40,1,1,0,0,0,1,0,2021
16,Cam Hill,Fr,P,40,30,10,0,19.29,7.0,0,14,16,15,11,8,0,46,32,2,1,0,0,2,2,0,1,1,0,1,182,5,6,2,0,0,1,0,2021
45,Joseph Gonzalez,Fr,P,21,5,21,5,6.17,42.1,0,51,30,29,10,30,0,190,174,8,1,1,2,5,5,0,11,3,0,1,567,51,37,2,3,0,8,1,2021
32,Carson Swilling,Fr,P,21,0,21,0,3.34,29.2,0,28,15,11,14,33,0,133,113,3,1,0,2,5,4,0,19,8,1,1,542,27,23,1,2,2,11,0,2021
29,Carson Skipper,Jr,P,19,0,19,0,4.25,29.2,0,29,16,14,9,37,0,130,117,4,0,0,5,6,3,1,9,3,0,1,539,25,25,2,2,1,10,0,2021
21,Trace Bright,So,P,19,11,19,11,6.98,49.0,0,53,42,38,18,43,0,215,192,10,1,0,10,0,4,1,4,2,0,1,800,45,51,4,4,0,10,0,2021
33,Will Morrison,So,P,18,0,18,0,2.75,19.2,0,17,7,6,9,15,0,86,71,3,0,0,1,1,3,1,21,5,1,2,276,21,21,1,0,1,2,0,2021
28,Nate Larue,So,C,17,10,1,0,9.00,1.0,0,2,1,1,0,1,0,4,4,0,0,0,1,0,0,0,0,0,0,0,17,1,0,0,0,0,0,0,2021
40,Blake Burkhalter,So,P,17,0,17,0,1.71,21.0,0,14,5,4,16,30,0,96,77,1,0,0,3,4,3,1,14,3,0,0,369,9,24,1,0,0,12,1,2021
14,Brooks Fuller,Jr,P,16,0,16,0,8.50,18.0,0,24,18,17,17,20,0,98,76,1,1,0,2,7,3,0,7,5,0,2,286,20,12,0,0,0,2,0,2021
18,Mason Barnett,So,P,16,6,16,6,5.40,40.0,0,39,28,24,21,43,0,183,147,9,0,1,3,4,8,1,9,5,2,5,680,35,34,2,4,1,11,0,2021
