"","school","conference","school_id","year","division","conference_id"
"2775","Indiana St.","MVC",305,2019,1,884
"2776","Indiana St.","MVC",305,2020,1,884
"2777","Iona","MAAC",310,2013,1,871
"2778","Iona","MAAC",310,2014,1,871
"2779","Iona","MAAC",310,2015,1,871
"2780","Iona","MAAC",310,2016,1,871
"2781","Iona","MAAC",310,2017,1,871
"2782","Iona","MAAC",310,2018,1,871
"2783","Iona","MAAC",310,2019,1,871
"2784","Iona","MAAC",310,2020,1,871
"2785","Iowa","Big Ten",312,2013,1,827
"2786","Iowa","Big Ten",312,2014,1,827
"2787","Iowa","Big Ten",312,2015,1,827
"2788","Iowa","Big Ten",312,2016,1,827
"2789","Iowa","Big Ten",312,2017,1,827
"2790","Iowa","Big Ten",312,2018,1,827
"2791","Iowa","Big Ten",312,2019,1,827
"2792","Iowa","Big Ten",312,2020,1,827
"2793","Iowa Wesleyan","SLIAC",30173,2018,3,12974
"2794","Iowa Wesleyan","SLIAC",30173,2019,3,12974
"2795","Iowa Wesleyan","SLIAC",30173,2020,3,12974
"2796","Ithaca","Empire 8",313,2013,3,863
"2797","Ithaca","Empire 8",313,2014,3,863
"2798","Ithaca","Empire 8",313,2015,3,863
"2799","Ithaca","Empire 8",313,2016,3,863
"2800","Ithaca","Empire 8",313,2017,3,863
"2801","Ithaca","Empire 8",313,2018,3,863
"2802","Ithaca","Empire 8",313,2019,3,863
"2803","Ithaca","Liberty League",313,2020,3,24197
"2804","Jackson St.","SWAC",314,2013,1,916
"2805","Jackson St.","SWAC",314,2014,1,916
"2806","Jackson St.","SWAC",314,2015,1,916
"2807","Jackson St.","SWAC",314,2016,1,916
"2808","Jackson St.","SWAC",314,2017,1,916
"2809","Jackson St.","SWAC",314,2018,1,916
"2810","Jackson St.","SWAC",314,2019,1,916
"2811","Jackson St.","SWAC",314,2020,1,916
"2812","Jacksonville","ASUN",316,2013,1,920
"2813","Jacksonville","ASUN",316,2014,1,920
"2814","Jacksonville","ASUN",316,2015,1,920
"2815","Jacksonville","ASUN",316,2016,1,920
"2816","Jacksonville","ASUN",316,2017,1,920
"2817","Jacksonville","ASUN",316,2018,1,920
"2818","Jacksonville","ASUN",316,2019,1,920
"2819","Jacksonville","ASUN",316,2020,1,920
"2820","Jacksonville St.","OVC",315,2013,1,902
"2821","Jacksonville St.","OVC",315,2014,1,902
"2822","Jacksonville St.","OVC",315,2015,1,902
"2823","Jacksonville St.","OVC",315,2016,1,902
"2824","Jacksonville St.","OVC",315,2017,1,902
"2825","Jacksonville St.","OVC",315,2018,1,902
"2826","Jacksonville St.","OVC",315,2019,1,902
"2827","Jacksonville St.","OVC",315,2020,1,902
"2828","James Madison","CAA",317,2013,1,837
"2829","James Madison","CAA",317,2014,1,837
"2830","James Madison","CAA",317,2015,1,837
"2831","James Madison","CAA",317,2016,1,837
"2832","James Madison","CAA",317,2017,1,837
"2833","James Madison","CAA",317,2018,1,837
"2834","James Madison","CAA",317,2019,1,837
"2835","James Madison","CAA",317,2020,1,837
"2836","Jefferson","CACC",543,2013,2,28752
"2837","Jefferson","CACC",543,2014,2,28752
"2838","Jefferson","CACC",543,2015,2,28752
"2839","Jefferson","CACC",543,2016,2,28752
"2840","Jefferson","CACC",543,2017,2,28752
"2841","Jefferson","CACC",543,2018,2,28752
"2842","Jefferson","CACC",543,2019,2,28752
"2843","Jefferson","CACC",543,2020,2,28752
"2844","John Carroll","OAC",320,2013,3,901
"2845","John Carroll","OAC",320,2014,3,901
"2846","John Carroll","OAC",320,2015,3,901
"2847","John Carroll","OAC",320,2016,3,901
"2848","John Carroll","OAC",320,2017,3,901
"2849","John Carroll","OAC",320,2018,3,901
"2850","John Carroll","OAC",320,2019,3,901
"2851","John Carroll","OAC",320,2020,3,901
"2852","John Jay","CUNYAC",321,2013,3,834
"2853","John Jay","CUNYAC",321,2014,3,834
"2854","John Jay","CUNYAC",321,2015,3,834
"2855","John Jay","CUNYAC",321,2016,3,834
"2856","John Jay","CUNYAC",321,2017,3,834
"2857","John Jay","CUNYAC",321,2018,3,834
"2858","John Jay","CUNYAC",321,2019,3,834
"2859","John Jay","CUNYAC",321,2020,3,834
"2860","Johns Hopkins","Centennial",322,2013,3,9683
"2861","Johns Hopkins","Centennial",322,2014,3,9683
"2862","Johns Hopkins","Centennial",322,2015,3,9683
"2863","Johns Hopkins","Centennial",322,2016,3,9683
"2864","Johns Hopkins","Centennial",322,2017,3,9683
"2865","Johns Hopkins","Centennial",322,2018,3,9683
"2866","Johns Hopkins","Centennial",322,2019,3,9683
"2867","Johns Hopkins","Centennial",322,2020,3,9683
"2868","Juniata","Landmark",325,2013,3,30101
"2869","Juniata","Landmark",325,2014,3,30101
"2870","Juniata","Landmark",325,2015,3,30101
"2871","Juniata","Landmark",325,2016,3,30101
"2872","Juniata","Landmark",325,2017,3,30101
"2873","Juniata","Landmark",325,2018,3,30101
"2874","Juniata","Landmark",325,2019,3,30101
"2875","Juniata","Landmark",325,2020,3,30101
"2876","JWU (Providence)","Great Northeast",22626,2013,3,23257
"2877","JWU (Providence)","Great Northeast",22626,2014,3,23257
"2878","JWU (Providence)","Great Northeast",22626,2015,3,23257
"2879","JWU (Providence)","Great Northeast",22626,2016,3,23257
"2880","JWU (Providence)","Great Northeast",22626,2017,3,23257
"2881","JWU (Providence)","Great Northeast",22626,2018,3,23257
"2882","JWU (Providence)","Great Northeast",22626,2019,3,23257
"2883","JWU (Providence)","Great Northeast",22626,2020,3,23257
"2884","Kalamazoo","Michigan Intercol. Ath. Assn.",326,2013,3,873
"2885","Kalamazoo","Michigan Intercol. Ath. Assn.",326,2014,3,873
"2886","Kalamazoo","Michigan Intercol. Ath. Assn.",326,2015,3,873
"2887","Kalamazoo","Michigan Intercol. Ath. Assn.",326,2016,3,873
"2888","Kalamazoo","Michigan Intercol. Ath. Assn.",326,2017,3,873
"2889","Kalamazoo","Michigan Intercol. Ath. Assn.",326,2018,3,873
"2890","Kalamazoo","Michigan Intercol. Ath. Assn.",326,2019,3,873
"2891","Kalamazoo","Michigan Intercol. Ath. Assn.",326,2020,3,873
"2892","Kansas","Big 12",328,2013,1,25354
"2893","Kansas","Big 12",328,2014,1,25354
"2894","Kansas","Big 12",328,2015,1,25354
"2895","Kansas","Big 12",328,2016,1,25354
"2896","Kansas","Big 12",328,2017,1,25354
"2897","Kansas","Big 12",328,2018,1,25354
"2898","Kansas","Big 12",328,2019,1,25354
"2899","Kansas","Big 12",328,2020,1,25354
"2900","Kansas St.","Big 12",327,2013,1,25354
"2901","Kansas St.","Big 12",327,2014,1,25354
"2902","Kansas St.","Big 12",327,2015,1,25354
"2903","Kansas St.","Big 12",327,2016,1,25354
"2904","Kansas St.","Big 12",327,2017,1,25354
"2905","Kansas St.","Big 12",327,2018,1,25354
"2906","Kansas St.","Big 12",327,2019,1,25354
"2907","Kansas St.","Big 12",327,2020,1,25354
"2908","Kean","NJAC",329,2013,3,891
"2909","Kean","NJAC",329,2014,3,891
"2910","Kean","NJAC",329,2015,3,891
"2911","Kean","NJAC",329,2016,3,891
"2912","Kean","NJAC",329,2017,3,891
"2913","Kean","NJAC",329,2018,3,891
"2914","Kean","NJAC",329,2019,3,891
"2915","Kean","NJAC",329,2020,3,891
"2916","Keene St.","Little East",330,2013,3,867
"2917","Keene St.","Little East",330,2014,3,867
"2918","Keene St.","Little East",330,2015,3,867
"2919","Keene St.","Little East",330,2016,3,867
"2920","Keene St.","Little East",330,2017,3,867
"2921","Keene St.","Little East",330,2018,3,867
"2922","Keene St.","Little East",330,2019,3,867
"2923","Keene St.","Little East",330,2020,3,867
"2924","Kennesaw St.","ASUN",1157,2013,1,920
"2925","Kennesaw St.","ASUN",1157,2014,1,920
"2926","Kennesaw St.","ASUN",1157,2015,1,920
"2927","Kennesaw St.","ASUN",1157,2016,1,920
"2928","Kennesaw St.","ASUN",1157,2017,1,920
"2929","Kennesaw St.","ASUN",1157,2018,1,920
"2930","Kennesaw St.","ASUN",1157,2019,1,920
"2931","Kennesaw St.","ASUN",1157,2020,1,920
"2932","Kent St.","MAC",331,2013,1,875
"2933","Kent St.","MAC",331,2014,1,875
"2934","Kent St.","MAC",331,2015,1,875
"2935","Kent St.","MAC",331,2016,1,875
"2936","Kent St.","MAC",331,2017,1,875
"2937","Kent St.","MAC",331,2018,1,875
"2938","Kent St.","MAC",331,2019,1,875
"2939","Kent St.","MAC",331,2020,1,875
"2940","Kentucky","SEC",334,2013,1,911
"2941","Kentucky","SEC",334,2014,1,911
"2942","Kentucky","SEC",334,2015,1,911
"2943","Kentucky","SEC",334,2016,1,911
"2944","Kentucky","SEC",334,2017,1,911
"2945","Kentucky","SEC",334,2018,1,911
"2946","Kentucky","SEC",334,2019,1,911
"2947","Kentucky","SEC",334,2020,1,911
"2948","Kentucky St.","SIAC",332,2013,2,913
"2949","Kentucky St.","SIAC",332,2014,2,913
"2950","Kentucky St.","SIAC",332,2015,2,913
"2951","Kentucky St.","SIAC",332,2016,2,913
"2952","Kentucky St.","SIAC",332,2017,2,913
"2953","Kentucky St.","SIAC",332,2018,2,913
"2954","Kentucky St.","SIAC",332,2019,2,913
"2955","Kentucky St.","SIAC",332,2020,2,913
"2956","Kenyon","NCAC",335,2013,3,897
"2957","Kenyon","NCAC",335,2014,3,897
"2958","Kenyon","NCAC",335,2015,3,897
"2959","Kenyon","NCAC",335,2016,3,897
"2960","Kenyon","NCAC",335,2017,3,897
"2961","Kenyon","NCAC",335,2018,3,897
"2962","Kenyon","NCAC",335,2019,3,897
"2963","Kenyon","NCAC",335,2020,3,897
"2964","Keuka","NEAC",1159,2013,3,30071
"2965","Keuka","NEAC",1159,2014,3,30071
"2966","Keuka","NEAC",1159,2015,3,30071
"2967","Keuka","NEAC",1159,2016,3,30071
"2968","Keuka","NEAC",1159,2017,3,30071
"2969","Keuka","NEAC",1159,2018,3,30071
"2970","Keuka","NEAC",1159,2019,3,30071
"2971","Keuka","NEAC",1159,2020,3,30071
"2972","Keystone","CSAC",30047,2013,3,21062
"2973","Keystone","CSAC",30047,2014,3,21062
"2974","Keystone","CSAC",30047,2015,3,21062
"2975","Keystone","CSAC",30047,2016,3,21062
"2976","Keystone","CSAC",30047,2017,3,21062
"2977","Keystone","CSAC",30047,2018,3,21062
"2978","Keystone","CSAC",30047,2019,3,21062
"2979","Keystone","CSAC",30047,2020,3,21062
"2980","King's (PA)","MAC Freedom",336,2013,3,28745
"2981","King's (PA)","MAC Freedom",336,2014,3,28745
"2982","King's (PA)","MAC Freedom",336,2015,3,28745
"2983","King's (PA)","MAC Freedom",336,2016,3,28745
"2984","King's (PA)","MAC Freedom",336,2017,3,28745
"2985","King's (PA)","MAC Freedom",336,2018,3,28745
"2986","King's (PA)","MAC Freedom",336,2019,3,28745
"2987","King's (PA)","MAC Freedom",336,2020,3,28745
"2988","King (TN)","Conference Carolinas",30051,2013,2,4423
"2989","King (TN)","Conference Carolinas",30051,2014,2,4423
"2990","King (TN)","Conference Carolinas",30051,2015,2,4423
"2991","King (TN)","Conference Carolinas",30051,2016,2,4423
"2992","King (TN)","Conference Carolinas",30051,2017,2,4423
"2993","King (TN)","Conference Carolinas",30051,2018,2,4423
"2994","King (TN)","Conference Carolinas",30051,2019,2,4423
"2995","King (TN)","Conference Carolinas",30051,2020,2,4423
"2996","Knox","Midwest Conference",337,2013,3,23119
"2997","Knox","Midwest Conference",337,2014,3,23119
"2998","Knox","Midwest Conference",337,2015,3,23119
"2999","Knox","Midwest Conference",337,2016,3,23119
"3000","Knox","Midwest Conference",337,2017,3,23119
